price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
300000.00;4.00;2.00;1580.00;9600.00;1.00;0.00;0.00;5.00;7.00;1050.00;530.00;1965.00;0.00;98198.00;474091.00;-122313.00;1710.00;9600.00
415000.00;4.00;2.50;2170.00;8518.00;1.00;0.00;3.00;3.00;7.00;1350.00;820.00;1955.00;0.00;98178.00;475073.00;-122234.00;1880.00;7680.00
452500.00;3.00;1.75;2040.00;15695.00;1.00;0.00;0.00;4.00;8.00;2040.00;0.00;1959.00;0.00;98166.00;474155.00;-122339.00;2280.00;14400.00
1010000.00;4.00;2.75;3430.00;15877.00;1.00;0.00;4.00;3.00;11.00;3430.00;0.00;2005.00;0.00;98065.00;475364.00;-121856.00;4080.00;14577.00
653000.00;4.00;2.50;2160.00;7000.00;2.00;0.00;0.00;4.00;9.00;2160.00;0.00;1989.00;0.00;98029.00;475659.00;-122013.00;2300.00;7440.00
715000.00;4.00;2.25;2060.00;5649.00;1.00;0.00;0.00;5.00;8.00;1360.00;700.00;1941.00;0.00;98199.00;476496.00;-122407.00;2060.00;5626.00
541000.00;3.00;1.75;1410.00;4080.00;1.50;0.00;0.00;4.00;7.00;1410.00;0.00;1927.00;0.00;98105.00;476695.00;-122.32;1820.00;4080.00
245000.00;4.00;1.50;1850.00;7547.00;1.50;0.00;0.00;4.00;7.00;1850.00;0.00;1960.00;0.00;98198.00;473714.00;-122309.00;1730.00;7577.00
547000.00;2.00;1.00;1370.00;10038.00;1.50;0.00;0.00;4.00;7.00;1370.00;0.00;1922.00;0.00;98133.00;47719.00;-122339.00;1610.00;8822.00
750000.00;5.00;2.75;3330.00;12408.00;1.00;0.00;0.00;3.00;10.00;1740.00;1590.00;1976.00;0.00;98074.00;476318.00;-122058.00;2780.00;12000.00
575000.00;5.00;2.50;1970.00;12375.00;1.00;0.00;0.00;3.00;8.00;1570.00;400.00;1959.00;0.00;98133.00;477412.00;-122354.00;1970.00;8941.00
216000.00;3.00;1.75;1310.00;8670.00;1.00;0.00;0.00;4.00;6.00;1310.00;0.00;1984.00;0.00;98092.00;473156.00;-122186.00;2622.00;7191.00
443000.00;3.00;1.75;1640.00;4579.00;1.00;0.00;0.00;4.00;6.00;1640.00;0.00;1916.00;0.00;98133.00;477061.00;-122352.00;1580.00;5040.00
257700.00;4.00;2.25;1600.00;6202.00;2.00;0.00;0.00;4.00;7.00;1600.00;0.00;1986.00;0.00;98038.00;473784.00;-122046.00;1530.00;6298.00
278000.00;3.00;1.00;1230.00;9440.00;1.00;0.00;0.00;3.00;7.00;1230.00;0.00;1978.00;0.00;98045.00;474657.00;-121747.00;1230.00;10296.00
300000.00;3.00;2.50;2240.00;3691.00;2.00;0.00;0.00;3.00;7.00;2240.00;0.00;2003.00;0.00;98092.00;473364.00;-122169.00;2619.00;3691.00
269100.00;3.00;2.50;2190.00;7904.00;2.00;0.00;0.00;3.00;8.00;2190.00;0.00;1995.00;0.00;98092.00;472617.00;-122.21;2190.00;7669.00
402500.00;3.00;1.00;990.00;10752.00;1.50;0.00;0.00;4.00;7.00;990.00;0.00;1929.00;0.00;98133.00;477648.00;-122.35;1820.00;7600.00
306888.00;2.00;1.50;1010.00;7719.00;2.00;0.00;0.00;3.00;7.00;1010.00;0.00;1981.00;0.00;98056.00;475128.00;-122189.00;1210.00;7719.00
795000.00;4.00;2.50;2920.00;14210.00;2.00;0.00;0.00;4.00;10.00;2920.00;0.00;1978.00;0.00;98007.00;476196.00;-122.15;2840.00;13702.00
525000.00;4.00;2.50;2310.00;5573.00;2.00;0.00;0.00;4.00;9.00;2310.00;0.00;2003.00;0.00;98056.00;475197.00;-122.20;2310.00;6189.00
1050000.00;3.00;2.50;3470.00;12076.00;2.00;0.00;3.00;3.00;10.00;2560.00;910.00;1988.00;0.00;98040.00;475319.00;-122238.00;3590.00;17677.00
452000.00;2.00;1.00;1220.00;6000.00;1.00;0.00;0.00;3.00;6.00;880.00;340.00;1938.00;0.00;98118.00;475647.00;-122.27;1220.00;6840.00
350000.00;3.00;2.25;1550.00;5401.00;2.00;0.00;0.00;3.00;7.00;1550.00;0.00;2000.00;0.00;98019.00;47737.00;-121967.00;1740.00;4485.00
410000.00;4.00;2.50;2070.00;6180.00;2.00;0.00;0.00;3.00;8.00;2070.00;0.00;2007.00;0.00;98056.00;474915.00;-122183.00;1250.00;6018.00
595000.00;3.00;1.75;2060.00;3600.00;1.50;0.00;0.00;3.00;7.00;1180.00;880.00;1905.00;1985.00;98119.00;476389.00;-122371.00;1730.00;2475.00
499000.00;3.00;2.50;1690.00;4851.00;2.00;0.00;0.00;3.00;7.00;1690.00;0.00;2004.00;0.00;98053.00;476795.00;-122034.00;2330.00;4851.00
340000.00;4.00;2.50;2550.00;7555.00;2.00;0.00;0.00;3.00;8.00;2550.00;0.00;2001.00;0.00;98001.00;472614.00;-122.29;2550.00;6800.00
1065000000.00;5.00;3.25;3370.00;7947.00;2.00;0.00;0.00;3.00;10.00;3370.00;0.00;2001.00;0.00;98033.00;476906.00;-122202.00;2040.00;7900.00
460000.00;4.00;3.00;2230.00;52983.00;2.00;0.00;0.00;3.00;8.00;2230.00;0.00;1991.00;0.00;98030.00;473577.00;-122195.00;2060.00;8755.00
345000.00;4.00;2.50;2382.00;5899.00;2.00;0.00;0.00;3.00;8.00;2382.00;0.00;2011.00;0.00;98003.00;472793.00;-122295.00;2382.00;5897.00
280500.00;3.00;2.25;1620.00;7566.00;2.00;0.00;0.00;3.00;7.00;1620.00;0.00;1990.00;0.00;98038.00;473566.00;-122039.00;1470.00;7566.00
704000.00;3.00;1.00;1140.00;6120.00;1.50;0.00;0.00;3.00;7.00;1140.00;0.00;1926.00;0.00;98115.00;476822.00;-122309.00;1800.00;4080.00
545000.00;3.00;2.50;2140.00;40173.00;2.00;0.00;0.00;4.00;8.00;2140.00;0.00;1990.00;0.00;98027.00;474786.00;-122066.00;2380.00;43016.00
335000.00;3.00;1.50;1900.00;7584.00;1.00;0.00;0.00;5.00;7.00;1900.00;0.00;1962.00;0.00;98056.00;475091.00;-122.19;1410.00;7584.00
1325000000.00;4.00;3.00;3370.00;7920.00;1.00;0.00;3.00;3.00;10.00;1860.00;1510.00;1988.00;0.00;98117.00;476773.00;-122403.00;2730.00;7380.00
420000.00;3.00;2.75;2300.00;8000.00;1.00;0.00;0.00;3.00;7.00;1430.00;870.00;1965.00;0.00;98003.00;473293.00;-122306.00;2070.00;10200.00
705000.00;4.00;2.00;2040.00;5050.00;1.00;0.00;0.00;5.00;7.00;1160.00;880.00;1937.00;0.00;98115.00;476885.00;-122324.00;2040.00;5050.00
274900.00;4.00;1.75;1840.00;10528.00;1.00;0.00;0.00;3.00;7.00;1210.00;630.00;1990.00;0.00;98023.00;472987.00;-122385.00;1620.00;9331.00
499950.00;4.00;2.50;2860.00;3345.00;2.00;0.00;0.00;3.00;8.00;2190.00;670.00;2004.00;0.00;98072.00;477735.00;-122158.00;2860.00;3596.00
415250.00;3.00;1.50;1400.00;7550.00;1.00;0.00;0.00;4.00;7.00;1400.00;0.00;1953.00;0.00;98133.00;477566.00;-122337.00;1730.00;7562.00
222000.00;3.00;1.00;990.00;7520.00;1.00;0.00;0.00;4.00;7.00;990.00;0.00;1958.00;0.00;98002.00;47285.00;-122207.00;990.00;7440.00
375000.00;3.00;2.00;3120.00;42247.00;1.00;0.00;0.00;4.00;7.00;2150.00;970.00;1980.00;0.00;98042.00;473925.00;-122137.00;2100.00;43416.00
300000.00;3.00;2.50;1640.00;5707.00;2.00;0.00;0.00;3.00;7.00;1640.00;0.00;1995.00;0.00;98031.00;474016.00;-122209.00;1850.00;5827.00
456700.00;3.00;1.75;2820.00;8879.00;1.00;0.00;0.00;5.00;7.00;1540.00;1280.00;1920.00;1957.00;98146.00;475094.00;-122376.00;1640.00;7850.00
925500.00;3.00;2.75;1970.00;5200.00;1.50;0.00;3.00;3.00;8.00;1970.00;0.00;1915.00;2002.00;98136.00;475374.00;-122388.00;2140.00;5200.00
375000.00;5.00;2.50;2840.00;15598.00;1.00;0.00;0.00;4.00;8.00;1470.00;1370.00;1975.00;0.00;98059.00;474693.00;-122117.00;2570.00;14930.00
420000.00;3.00;2.50;2370.00;15375.00;2.00;0.00;2.00;3.00;9.00;2370.00;0.00;1993.00;0.00;98042.00;473803.00;-122147.00;2450.00;9800.00
575000.00;3.00;2.50;2610.00;7301.00;2.00;0.00;0.00;3.00;8.00;2610.00;0.00;2004.00;0.00;98072.00;477614.00;-122139.00;2460.00;7181.00
335000.00;3.00;2.00;1340.00;1951.00;1.00;0.00;0.00;3.00;6.00;670.00;670.00;1915.00;0.00;98144.00;475763.00;-122309.00;1520.00;2248.00
428000.00;4.00;2.00;1300.00;7200.00;1.00;0.00;0.00;3.00;7.00;1300.00;0.00;1958.00;0.00;98122.00;476169.00;-122294.00;1540.00;6600.00
655000.00;4.00;2.50;3340.00;34238.00;1.00;0.00;0.00;4.00;8.00;2060.00;1280.00;1977.00;0.00;98077.00;477654.00;-122076.00;2400.00;36590.00
738000.00;3.00;3.00;2630.00;4896.00;2.00;0.00;0.00;3.00;9.00;2630.00;0.00;2006.00;0.00;98052.00;476932.00;-122133.00;2880.00;4972.00
415000.00;5.00;1.75;1960.00;3748.00;1.00;0.00;0.00;3.00;7.00;980.00;980.00;1965.00;0.00;98133.00;477027.00;-122349.00;1410.00;3844.00
392000.00;3.00;1.00;1090.00;6125.00;1.00;0.00;0.00;4.00;6.00;790.00;300.00;1945.00;0.00;98126.00;475343.00;-122.37;1050.00;6125.00
555000.00;2.00;1.00;1550.00;4600.00;1.00;0.00;0.00;4.00;7.00;1050.00;500.00;1941.00;0.00;98117.00;47686.00;-122384.00;1550.00;4600.00
260000.00;3.00;2.50;1770.00;2677.00;2.00;0.00;0.00;3.00;7.00;1770.00;0.00;2005.00;0.00;98055.00;474339.00;-122194.00;1550.00;1798.00
392500.00;3.00;1.00;1390.00;10500.00;1.50;0.00;0.00;3.00;6.00;1390.00;0.00;1940.00;0.00;98024.00;47567.00;-121893.00;1350.00;9800.00
912000.00;3.00;2.50;2979.00;17313.00;2.00;0.00;2.00;3.00;11.00;2979.00;0.00;1993.00;0.00;98006.00;475503.00;-122118.00;3890.00;14797.00
135000.00;2.00;1.00;830.00;7609.00;1.00;0.00;0.00;3.00;6.00;830.00;0.00;1943.00;0.00;98146.00;475057.00;-122348.00;1170.00;7609.00
500000.00;3.00;2.75;1560.00;77536.00;1.00;0.00;0.00;3.00;7.00;1400.00;160.00;1978.00;0.00;98072.00;477695.00;-122126.00;2210.00;41449.00
238000.00;3.00;1.50;1360.00;7488.00;1.00;0.00;0.00;4.00;7.00;1050.00;310.00;1975.00;0.00;98001.00;473314.00;-122275.00;1580.00;7508.00
251000.00;4.00;2.00;1650.00;5974.00;1.00;0.00;0.00;5.00;7.00;860.00;790.00;1972.00;0.00;98178.00;475008.00;-122257.00;1940.00;6001.00
406500.00;2.00;1.75;1510.00;5319.00;2.00;0.00;0.00;4.00;8.00;1510.00;0.00;1978.00;0.00;98052.00;476647.00;-122.13;1740.00;6160.00
433495.00;4.00;2.25;3010.00;10925.00;2.00;0.00;0.00;4.00;9.00;3010.00;0.00;1988.00;0.00;98092.00;473326.00;-122201.00;2690.00;10925.00
265000.00;3.00;2.25;1510.00;6071.00;1.00;0.00;0.00;4.00;7.00;1150.00;360.00;1985.00;0.00;98042.00;473619.00;-122077.00;1510.00;7271.00
360000.00;3.00;1.75;1950.00;7260.00;1.00;0.00;0.00;3.00;8.00;1520.00;430.00;1957.00;0.00;98133.00;477187.00;-122.33;1950.00;7548.00
425000.00;4.00;1.00;1800.00;12485.00;1.00;0.00;0.00;5.00;7.00;950.00;850.00;1955.00;0.00;98006.00;475729.00;-122147.00;1290.00;9840.00
450000.00;2.00;2.75;2810.00;11205.00;1.00;0.00;0.00;3.00;7.00;1510.00;1300.00;1968.00;0.00;98178.00;474869.00;-122243.00;2520.00;13000.00
449900.00;3.00;1.75;1760.00;8266.00;1.00;0.00;0.00;5.00;7.00;1760.00;0.00;1954.00;0.00;98133.00;477708.00;-122339.00;1400.00;8519.00
345000.00;4.00;2.50;2040.00;5875.00;2.00;0.00;0.00;3.00;8.00;2040.00;0.00;2004.00;0.00;98056.00;475051.00;-122.17;2230.00;5459.00
612500.00;4.00;2.00;1690.00;35346.00;1.00;0.00;0.00;3.00;7.00;1690.00;0.00;1967.00;0.00;98008.00;476149.00;-122124.00;2050.00;37846.00
317000.00;3.00;1.75;1530.00;7650.00;1.00;0.00;0.00;4.00;8.00;1530.00;0.00;1977.00;0.00;98058.00;474435.00;-122128.00;1850.00;6804.00
585000.00;3.00;1.50;1810.00;3880.00;1.50;0.00;0.00;4.00;8.00;1310.00;500.00;1929.00;0.00;98117.00;476835.00;-122392.00;1400.00;3880.00
455000.00;3.00;1.75;1180.00;14292.00;1.00;0.00;0.00;3.00;7.00;1180.00;0.00;1981.00;0.00;98045.00;474818.00;-121733.00;1480.00;14400.00
1035000000.00;4.00;4.00;4090.00;51908.00;2.00;0.00;0.00;3.00;11.00;4090.00;0.00;1991.00;0.00;98077.00;477226.00;-122039.00;4290.00;41655.00
497000.00;4.00;2.25;2250.00;3463.00;2.00;0.00;0.00;4.00;8.00;2250.00;0.00;1968.00;0.00;98052.00;476324.00;-122106.00;1850.00;2811.00
226750.00;3.00;1.75;1070.00;6315.00;1.00;0.00;0.00;3.00;7.00;1070.00;0.00;1992.00;0.00;98023.00;472803.00;-122356.00;1520.00;5707.00
385000.00;4.00;2.00;1820.00;7102.00;1.00;0.00;0.00;3.00;7.00;1220.00;600.00;1950.00;0.00;98155.00;477447.00;-122324.00;1650.00;8184.00
205000.00;3.00;0.75;1080.00;5025.00;1.00;0.00;0.00;3.00;5.00;1080.00;0.00;1948.00;0.00;98146.00;474936.00;-122335.00;1370.00;6000.00
745000.00;4.00;2.50;2760.00;13093.00;2.00;0.00;0.00;4.00;9.00;2760.00;0.00;1989.00;0.00;98075.00;475845.00;-122.06;2810.00;13545.00
371000.00;4.00;2.50;2550.00;4770.00;2.00;0.00;0.00;3.00;8.00;2550.00;0.00;2005.00;0.00;98038.00;473526.00;-122.00;2380.00;4590.00
545000.00;4.00;2.50;2080.00;8504.00;2.00;0.00;0.00;3.00;8.00;2080.00;0.00;1991.00;0.00;98029.00;475703.00;-121998.00;2000.00;6773.00
443000.00;3.00;1.00;1280.00;5460.00;1.50;0.00;0.00;4.00;7.00;1280.00;0.00;1931.00;0.00;98133.00;477321.00;-122334.00;1390.00;5500.00
287000.00;2.00;1.00;950.00;6350.00;1.00;0.00;0.00;3.00;7.00;950.00;0.00;1951.00;0.00;98106.00;47528.00;-122352.00;1080.00;7620.00
194000.00;3.00;1.00;1050.00;7577.00;1.00;0.00;0.00;3.00;7.00;1050.00;0.00;1983.00;0.00;98023.00;472891.00;-122357.00;1430.00;7245.00
265000.00;3.00;1.00;1800.00;7650.00;1.00;0.00;0.00;5.00;7.00;1800.00;0.00;1957.00;0.00;98056.00;474922.00;-122178.00;1230.00;7650.00
1135000000.00;4.00;2.75;3840.00;10004.00;1.00;0.00;2.00;4.00;9.00;2110.00;1730.00;1963.00;0.00;98040.00;475606.00;-122225.00;3500.00;12118.00
699950.00;4.00;3.25;3674.00;12793.00;2.00;0.00;1.00;3.00;9.00;3674.00;0.00;1987.00;0.00;98166.00;474357.00;-122343.00;3220.00;13100.00
433000.00;4.00;1.00;1710.00;7000.00;1.50;0.00;0.00;3.00;7.00;1710.00;0.00;1950.00;0.00;98125.00;477037.00;-122293.00;2030.00;7938.00
200000.00;2.00;1.75;910.00;2693.00;1.00;0.00;0.00;3.00;6.00;910.00;0.00;2003.00;0.00;98038.00;473493.00;-122025.00;1360.00;2693.00
289571.00;3.00;1.50;1340.00;25160.00;1.00;0.00;0.00;3.00;7.00;1340.00;0.00;1968.00;0.00;98059.00;47475.00;-122111.00;1440.00;23680.00
440000.00;4.00;2.75;2340.00;11034.00;1.00;0.00;0.00;3.00;8.00;1720.00;620.00;1967.00;0.00;98155.00;477686.00;-122278.00;2370.00;11941.00
400000.00;3.00;1.50;1510.00;8360.00;1.00;0.00;0.00;3.00;7.00;1120.00;390.00;1960.00;0.00;98007.00;476119.00;-122133.00;1700.00;8360.00
589000.00;4.00;2.50;2630.00;15000.00;2.00;0.00;0.00;5.00;8.00;2630.00;0.00;1962.00;0.00;98027.00;475262.00;-122028.00;1770.00;8700.00
850000.00;5.00;2.25;3100.00;97661.00;2.00;0.00;0.00;3.00;9.00;3100.00;0.00;1986.00;0.00;98053.00;476624.00;-122062.00;2370.00;53993.00
520000.00;3.00;1.00;940.00;3000.00;1.50;0.00;0.00;3.00;7.00;940.00;0.00;1903.00;0.00;98122.00;476033.00;-122.30;1210.00;3500.00
555000.00;2.00;2.25;1370.00;1248.00;2.00;0.00;0.00;3.00;7.00;1200.00;170.00;2000.00;0.00;98102.00;476399.00;-122.32;1800.00;3360.00
470000.00;3.00;2.50;2480.00;5082.00;2.00;0.00;0.00;3.00;7.00;2480.00;0.00;2004.00;0.00;98065.00;475297.00;-121846.00;2480.00;5874.00
207000.00;2.00;1.50;1068.00;1158.00;2.00;0.00;0.00;3.00;7.00;1068.00;0.00;1990.00;0.00;98028.00;47753.00;-122244.00;1078.00;1278.00
379750.00;4.00;2.75;2390.00;9650.00;1.00;0.00;2.00;3.00;8.00;1620.00;770.00;1976.00;0.00;98003.00;473438.00;-122322.00;2390.00;10000.00
709000.00;4.00;1.75;2170.00;4600.00;1.00;0.00;0.00;3.00;7.00;1270.00;900.00;1950.00;0.00;98117.00;476894.00;-122384.00;1750.00;4000.00
240000.00;3.00;2.50;1520.00;9864.00;1.00;0.00;0.00;3.00;7.00;1160.00;360.00;1993.00;0.00;98092.00;473186.00;-122171.00;1580.00;7425.00
445500.00;4.00;1.50;2210.00;10497.00;1.00;0.00;0.00;4.00;8.00;1650.00;560.00;1953.00;0.00;98166.00;474321.00;-122347.00;1840.00;12697.00
1308000000.00;5.00;2.50;3200.00;7863.00;1.00;0.00;3.00;5.00;8.00;1600.00;1600.00;1959.00;0.00;98199.00;476398.00;-122.39;2640.00;7680.00
210000.00;3.00;1.50;1160.00;10125.00;1.00;0.00;0.00;4.00;7.00;1160.00;0.00;1959.00;0.00;98059.00;474919.00;-122151.00;1440.00;10018.00
603000.00;4.00;2.50;2670.00;5895.00;2.00;0.00;0.00;3.00;8.00;2670.00;0.00;1999.00;0.00;98074.00;476066.00;-122016.00;2820.00;6531.00
720000.00;3.00;2.50;2520.00;10012.00;2.00;0.00;0.00;3.00;10.00;2520.00;0.00;1987.00;0.00;98074.00;476295.00;-122051.00;2680.00;10071.00
92000.00;2.00;1.00;760.00;5500.00;1.50;0.00;0.00;3.00;5.00;760.00;0.00;1947.00;0.00;98168.00;475045.00;-122329.00;1040.00;5515.00
600000.00;3.00;1.75;1310.00;5000.00;2.00;0.00;0.00;4.00;7.00;1310.00;0.00;1901.00;0.00;98107.00;476722.00;-122379.00;1270.00;4750.00
725000.00;4.00;2.50;2750.00;13950.00;1.00;0.00;3.00;4.00;8.00;1380.00;1370.00;1948.00;0.00;98146.00;474938.00;-122364.00;2460.00;13950.00
409950.00;5.00;2.25;1790.00;10300.00;1.00;0.00;0.00;3.00;7.00;1270.00;520.00;1961.00;0.00;98155.00;477718.00;-122292.00;1790.00;10300.00
515000.00;3.00;2.50;1790.00;7167.00;2.00;0.00;0.00;3.00;8.00;1790.00;0.00;1989.00;0.00;98074.00;476176.00;-122045.00;1680.00;7418.00
495000.00;4.00;2.50;2400.00;11640.00;1.00;0.00;0.00;5.00;8.00;1800.00;600.00;1968.00;0.00;98058.00;474485.00;-122139.00;2440.00;10823.00
998000.00;4.00;2.25;2420.00;10200.00;2.00;0.00;0.00;4.00;9.00;2420.00;0.00;1973.00;0.00;98040.00;475336.00;-122225.00;2390.00;10200.00
630000.00;3.00;1.75;1710.00;8767.00;1.00;0.00;0.00;4.00;8.00;1710.00;0.00;1986.00;0.00;98033.00;476945.00;-122188.00;2050.00;9200.00
410000.00;3.00;1.75;2000.00;7480.00;1.00;0.00;0.00;3.00;8.00;1320.00;680.00;1972.00;0.00;98177.00;477734.00;-122359.00;2000.00;8610.00
602000.00;3.00;2.25;1580.00;11580.00;1.00;0.00;0.00;4.00;8.00;1580.00;0.00;1979.00;0.00;98006.00;475503.00;-122155.00;2630.00;10009.00
750000.00;4.00;2.75;2310.00;10232.00;1.00;0.00;0.00;5.00;8.00;1310.00;1000.00;1980.00;0.00;98006.00;475515.00;-122153.00;2820.00;9886.00
711600.00;4.00;3.00;3580.00;9316.00;2.50;0.00;0.00;3.00;10.00;2370.00;1210.00;1991.00;0.00;98007.00;47595.00;-122133.00;2580.00;9242.00
1050000.00;4.00;4.00;4320.00;8709.00;2.00;0.00;0.00;3.00;11.00;3190.00;1130.00;2006.00;0.00;98027.00;475369.00;-122.07;4010.00;8321.00
700500.00;3.00;2.50;2560.00;35265.00;2.00;0.00;0.00;3.00;9.00;2560.00;0.00;1981.00;0.00;98072.00;477354.00;-122095.00;2820.00;35496.00
710000.00;4.00;2.50;3220.00;18618.00;2.00;0.00;1.00;3.00;10.00;3220.00;0.00;1991.00;0.00;98056.00;475326.00;-122181.00;2650.00;11896.00
250000.00;3.00;2.00;1660.00;13085.00;1.00;0.00;0.00;3.00;7.00;1010.00;650.00;1985.00;0.00;98001.00;473298.00;-122277.00;1660.00;7778.00
350000.00;4.00;1.75;2420.00;8400.00;1.00;0.00;0.00;5.00;7.00;1620.00;800.00;1964.00;0.00;98056.00;475017.00;-122165.00;1660.00;8400.00
475000.00;7.00;3.50;2870.00;29699.00;1.00;0.00;0.00;3.00;7.00;1520.00;1350.00;1961.00;0.00;98125.00;477153.00;-122327.00;1380.00;7555.00
200000.00;2.00;1.00;830.00;7200.00;1.00;0.00;0.00;2.00;6.00;830.00;0.00;1920.00;0.00;98118.00;475604.00;-122275.00;1150.00;6600.00
450000.00;4.00;2.25;1710.00;7000.00;1.00;0.00;0.00;4.00;7.00;1040.00;670.00;1972.00;0.00;98034.00;47719.00;-122217.00;1780.00;6500.00
316000.00;5.00;2.50;2600.00;4641.00;2.00;0.00;0.00;3.00;7.00;2600.00;0.00;2005.00;0.00;98058.00;474325.00;-122146.00;2330.00;4589.00
310000.00;1.00;1.00;670.00;4920.00;1.00;0.00;0.00;3.00;5.00;670.00;0.00;1920.00;0.00;98126.00;475342.00;-122373.00;1050.00;4920.00
392000.00;3.00;1.50;1500.00;11975.00;1.00;0.00;0.00;4.00;7.00;1500.00;0.00;1970.00;0.00;98045.00;474658.00;-121758.00;1510.00;13875.00
521000.00;3.00;3.25;1460.00;1254.00;3.00;0.00;0.00;3.00;8.00;1460.00;0.00;2000.00;0.00;98103.00;476535.00;-122353.00;1400.00;1255.00
495000.00;2.00;2.00;1540.00;7110.00;1.00;0.00;0.00;3.00;7.00;960.00;580.00;1949.00;0.00;98117.00;476932.00;-122395.00;1860.00;7065.00
209000.00;3.00;1.75;1250.00;8084.00;1.00;0.00;0.00;4.00;7.00;1250.00;0.00;1967.00;0.00;98001.00;473364.00;-122276.00;1340.00;7680.00
809950.00;4.00;2.00;2230.00;9900.00;1.50;0.00;0.00;5.00;9.00;2230.00;0.00;1959.00;0.00;98005.00;475979.00;-122173.00;2510.00;11041.00
400000.00;2.00;1.75;1800.00;224769.00;1.00;0.00;0.00;3.00;7.00;1420.00;380.00;1950.00;2008.00;98038.00;474327.00;-122.06;1620.00;112384.00
415000.00;4.00;2.50;2400.00;7292.00;1.00;0.00;0.00;3.00;8.00;1530.00;870.00;1980.00;0.00;98133.00;477749.00;-122339.00;1710.00;7909.00
411000.00;4.00;2.00;2370.00;76665.00;2.00;0.00;0.00;4.00;8.00;2370.00;0.00;1978.00;0.00;98001.00;472831.00;-122279.00;2110.00;19334.00
825000.00;2.00;2.00;1830.00;3600.00;1.00;0.00;0.00;4.00;7.00;1230.00;600.00;1926.00;0.00;98109.00;476359.00;-122351.00;2020.00;3600.00
436000.00;3.00;2.25;1480.00;1384.00;3.00;0.00;0.00;3.00;8.00;1480.00;0.00;2008.00;0.00;98103.00;47691.00;-122342.00;1310.00;1329.00
460000.00;4.00;2.50;2620.00;8331.00;2.00;0.00;0.00;3.00;9.00;2620.00;0.00;1991.00;0.00;98058.00;474357.00;-122159.00;2760.00;8174.00
281000.00;3.00;1.00;1300.00;5782.00;1.00;0.00;0.00;4.00;6.00;1300.00;0.00;1959.00;0.00;98065.00;47524.00;-121821.00;1020.00;7200.00
976000.00;4.00;1.50;3120.00;7680.00;1.00;0.00;3.00;3.00;8.00;1660.00;1460.00;1956.00;0.00;98199.00;47646.00;-122.39;2900.00;7680.00
485000.00;4.00;2.50;2400.00;10364.00;2.00;0.00;0.00;3.00;8.00;2400.00;0.00;1995.00;0.00;98045.00;474832.00;-121799.00;2390.00;9918.00
429000.00;3.00;2.50;1430.00;9240.00;2.00;0.00;0.00;3.00;7.00;1430.00;0.00;1984.00;0.00;98074.00;476258.00;-122058.00;1480.00;8125.00
729000.00;3.00;2.50;2480.00;7428.00;2.00;0.00;0.00;3.00;9.00;2480.00;0.00;1990.00;0.00;98006.00;475489.00;-122185.00;2600.00;8322.00
625000.00;3.00;2.50;2280.00;4757.00;2.00;0.00;0.00;3.00;8.00;2280.00;0.00;2003.00;0.00;98075.00;475901.00;-122018.00;2280.00;4534.00
218500.00;3.00;1.75;1390.00;9328.00;1.00;0.00;0.00;4.00;7.00;1390.00;0.00;1987.00;0.00;98092.00;472766.00;-122146.00;1550.00;8374.00
175000.00;3.00;1.00;1030.00;8395.00;1.00;0.00;0.00;4.00;7.00;1030.00;0.00;1960.00;0.00;98023.00;473322.00;-122337.00;1370.00;9380.00
442500.00;3.00;1.00;1120.00;8200.00;1.00;0.00;0.00;4.00;7.00;1120.00;0.00;1938.00;0.00;98125.00;477254.00;-122.29;1820.00;7205.00
480000.00;3.00;2.00;1300.00;3000.00;2.00;0.00;0.00;3.00;7.00;1300.00;0.00;1986.00;0.00;98115.00;476728.00;-122325.00;1670.00;4500.00
715500.00;3.00;2.25;2410.00;9668.00;1.00;0.00;1.00;4.00;8.00;1540.00;870.00;1965.00;0.00;98117.00;476996.00;-122391.00;2510.00;5250.00
432500.00;3.00;1.75;1470.00;7350.00;1.00;0.00;0.00;3.00;8.00;1470.00;0.00;1963.00;0.00;98052.00;476687.00;-122154.00;1470.00;7350.00
875000.00;5.00;4.25;4720.00;18741.00;2.00;0.00;0.00;3.00;11.00;3210.00;1510.00;2005.00;0.00;98053.00;476347.00;-122013.00;3880.00;37328.00
605000.00;5.00;2.75;2910.00;13332.00;2.00;0.00;0.00;4.00;8.00;2910.00;0.00;1940.00;1991.00;98146.00;474977.00;-122359.00;1760.00;8900.00
1688000000.00;4.00;4.00;5000.00;12941.00;3.00;0.00;2.00;3.00;12.00;5000.00;0.00;2002.00;0.00;98006.00;47.55;-122103.00;4560.00;12941.00
318000.00;3.00;2.25;1690.00;12662.00;1.00;0.00;0.00;5.00;7.00;1090.00;600.00;1982.00;0.00;98178.00;474972.00;-122264.00;1950.00;9642.00
311300.00;2.00;1.00;1000.00;7228.00;1.00;0.00;0.00;4.00;7.00;1000.00;0.00;1947.00;0.00;98133.00;477294.00;-122352.00;1100.00;7228.00
325000.00;5.00;2.75;2400.00;7904.00;1.00;0.00;0.00;3.00;7.00;1450.00;950.00;1992.00;0.00;98188.00;474683.00;-122263.00;2400.00;7475.00
795000.00;5.00;3.50;3330.00;3705.00;2.00;0.00;0.00;3.00;9.00;2610.00;720.00;2008.00;0.00;98006.00;475567.00;-122124.00;2810.00;3971.00
