squareMeters,numberOfRooms,floors,basement,attic,garage,GuestRoom,price
7719,5,3,1057,7669,105,3,777314.3
46313,91,42,7861,5872,760,7,4638363.8
53973,69,82,7112,3234,910,4,5404423.3
95748,28,75,3446,9626,664,10,9577750.1
64615,38,45,7118,9570,753,5,6469341.9
10876,64,44,7227,4495,146,8,1089783
38315,97,58,3440,1545,309,5,3839110
16733,20,4,9584,8914,841,3,1674111.9
17417,53,47,1800,958,645,10,1743942
45946,24,64,11,3607,328,9,4601566.1
32143,91,33,3743,4601,384,7,3219151.7
23409,45,55,151,6900,971,4,2345459.2
58559,16,2,8360,4041,778,3,5856579.6
88182,3,82,1245,604,353,8,8830006.4
12315,67,58,4618,5661,376,10,1240599.7
19520,40,64,7335,329,351,3,1960957.8
79262,55,10,6144,2810,911,10,7927560.9
33550,8,76,6166,6962,554,4,3366345.9
45179,14,10,6509,4737,559,7,4519301.5
8677,7,91,342,8678,974,10,877121.4
52517,75,85,6381,9411,894,8,5254743.7
53762,24,27,9075,7349,919,9,5387288.1
79553,7,61,3372,7603,896,1,7964369.6
9367,99,73,4137,7384,571,8,944409.6
20349,35,52,5795,2346,618,3,2039634.6
34433,45,34,2283,3875,696,10,3453087.9
1451,33,82,1682,3528,703,10,148347.6
21527,82,76,2781,6235,214,10,2157776.2
45209,50,8,9292,6554,699,9,4526043.8
93318,20,34,9193,6372,783,8,9340167.8
31437,10,52,1424,2431,405,5,3148110.3
4742,71,73,4268,3861,188,9,485143
48648,80,99,9147,3794,797,8,4875007.1
89003,41,86,8897,9285,279,6,8911885.2
25182,73,90,5591,6524,773,5,2526249.3
38890,19,52,8583,5325,297,7,3898194.1
8682,26,55,3549,4686,574,9,876659.1
17332,28,77,2473,625,968,5,1742502.9
75671,63,65,44,4840,271,4,7574463.3
5991,1,77,293,9351,722,0,602374.1
46463,56,79,3911,7132,553,6,4653602.9
99774,44,80,6072,8651,859,8,9983069.1
60244,31,46,6251,3604,930,5,6031860.3
78747,37,96,3456,8386,941,5,7887317.2
47635,18,83,3885,4675,736,1,4774793.1
6591,16,51,189,2178,518,8,663660.4
12997,79,99,4616,2765,631,6,1312665.7
16146,69,9,7438,9356,244,2,1619608.6
94792,77,89,4621,14,528,6,9484212
2382,68,38,1806,5221,870,0,244305.7
71528,32,59,8815,1960,595,3,7159665
16249,71,77,4661,4916,297,0,1627810.9
34910,64,4,8602,2118,812,10,3499187
32396,11,8,4276,5610,428,4,3247610.7
50205,56,9,5072,906,491,4,5023160.6
10697,20,19,2175,7806,357,1,1075136
50436,3,31,3666,1288,791,3,5051967.3
89215,84,48,2596,6172,584,2,8927554.6
88746,45,43,8703,8075,426,4,8880447.7
81582,63,58,7337,9237,942,0,8166678.9
17241,98,7,8505,819,238,8,1730302.1
81401,67,88,626,6681,173,8,8149175.1
41659,3,73,826,8916,696,10,4171071.8
62268,54,23,1370,723,587,2,6230294.9
91618,50,28,369,7682,137,1,9166381.3
37151,30,72,6711,4390,334,6,3718557.2
17705,66,94,8332,1289,866,0,1780034.3
93558,78,73,2215,4690,676,8,9366616.4
3086,56,87,4313,5053,524,6,323109.6
30247,9,70,3888,8831,806,6,3034212.5
26580,48,53,7512,3276,403,0,2666936.7
21316,9,27,8423,3145,973,3,2138919.9
77646,36,49,4539,1362,977,3,7770618.8
39806,32,66,2890,3285,752,4,3990034.4
91624,29,20,877,3446,682,10,9168443.3
96329,51,80,1353,3411,373,10,9643766.1
36580,72,53,5577,4051,727,1,3664202.8
50013,60,82,9040,9940,136,1,5014166
3763,30,20,4511,5874,838,10,381105.3
93256,79,62,4082,1202,681,1,9333157.1
85705,30,24,984,743,614,0,8575077.6
10714,79,53,3618,6582,631,0,1076250
10540,64,2,2045,7509,952,5,1059468.8
70126,97,42,8899,2020,135,10,7018315.1
87915,21,100,9853,9757,344,10,8800446.3
44244,81,29,6431,242,946,5,4434431.4
65101,3,60,2696,6302,158,3,6515401.9
93278,87,47,3487,4852,447,8,9339538.5
38372,21,77,7937,636,796,4,3842724.8
97165,58,39,2637,1790,216,4,9720521.5
42113,92,37,7965,3253,601,1,4217469.8
7288,21,44,2988,7824,766,4,734763.5
62690,100,62,8061,6708,239,5,6277655.5
32689,28,46,8889,7527,888,4,3273464.1
21106,68,33,9968,4349,395,3,2114088.5
4921,12,6,8781,1584,599,10,493917.8
96988,90,56,3186,8199,472,4,9704380.8
28363,59,77,4253,5143,658,6,2845490.1
13374,74,34,5906,9308,346,0,1342193.5
16932,34,77,1623,969,710,2,1700179.7
66258,9,84,376,1581,428,2,6637330.5
63975,54,90,4922,2500,676,7,6401849.8
11028,69,46,7812,382,193,10,1108926.3
7316,76,79,4919,3389,876,8,745551.9
27924,58,33,7414,6561,132,3,2799025.3
65349,77,70,3458,147,369,4,6544694
10370,59,2,3456,2977,380,2,1045712.5
72581,60,11,3188,2112,691,1,7258967.4
42957,43,55,3808,6230,343,1,4303225.2
26308,85,16,1819,1079,539,10,2631805.7
2168,37,72,2069,3203,103,5,223041.3
55289,60,40,9836,3862,593,5,5531801.9
42870,46,49,6199,6950,461,2,4299631.2
40953,14,50,9711,4044,364,1,4102635.7
37955,75,42,4425,6328,986,1,3796781.8
1663,46,99,9289,5919,538,10,174521.2
75755,83,41,4163,4456,914,10,7581701
51290,95,77,8273,373,324,10,5136728.3
78122,55,29,1649,4518,468,5,7822983.6
49757,66,43,5681,4909,257,2,4982131
75669,31,64,3501,446,613,1,7578283.3
3239,45,28,5321,8564,899,10,327481.7
97887,4,90,7599,4001,898,3,9799403.8
75972,70,3,1197,2505,972,4,7601494.6
15426,19,41,5421,2063,185,0,1549952.1
51566,33,94,8584,5325,771,4,5170194.8
95395,4,18,9564,2100,565,10,9543121.4
41926,87,87,2939,296,418,3,4197897.9
25150,37,70,336,3072,584,0,2520440.1
75727,78,44,8247,5240,323,8,7583793.2
85663,32,21,8408,8807,864,3,8575283.5
73488,84,84,1524,2013,257,4,7356188.6
25059,55,95,8645,6912,819,3,2513876.5
61878,21,71,8822,1838,542,10,6192576.5
83920,2,17,1432,6079,980,10,8393890.5
54086,33,32,1437,271,832,5,5416631.7
36608,49,87,9477,1681,164,1,3667019.4
8369,69,67,6047,8033,117,9,846945.2
84048,57,5,436,3032,169,8,8408266.5
48926,17,52,8767,4956,766,4,4897709
94188,43,43,1769,1685,191,0,9422005
33052,26,39,1891,7697,970,4,3312643.2
4372,39,5,1424,8627,735,3,441738.2
51744,59,7,680,7528,351,10,5179860.6
13117,70,84,9117,5959,140,9,1320033.2
59776,37,45,2406,8490,943,7,5985363.9
85707,92,30,1828,1568,398,0,8578494.3
2248,84,77,8498,6782,263,4,229172
81668,40,28,4806,8474,543,6,8175885.9
79760,69,37,3372,6010,653,0,7986501.2
93833,4,30,5655,1684,453,8,9390420.3
58543,15,57,4671,5717,523,10,5858487.9
66283,39,95,9947,5544,280,5,6640110.8
87603,70,62,9232,6968,755,10,8768975
27612,18,29,9956,9457,753,8,2770163.9
10379,47,12,6609,1352,452,2,1039247.5
79577,98,20,8400,964,740,10,7967626.8
57441,80,43,1872,6988,505,7,5754031.3
24303,23,96,6952,1762,359,8,2440617.2
54872,70,91,5201,7951,302,4,5491066.5
18086,7,28,9600,1909,211,10,1814230.1
21150,95,5,2917,3514,472,7,2124502.6
92617,79,71,7412,1684,711,10,9271402.1
54337,38,20,6201,8617,465,1,5437840.3
89721,32,25,5594,353,280,4,8978088.5
7863,79,9,1557,7124,258,6,788123.3
34358,64,29,3450,5033,461,9,3442393.5
49898,50,87,6421,4363,333,8,5000704
39405,62,44,8707,5936,206,8,3944548.1
33349,27,81,7350,1752,701,2,3336491.1
89715,46,19,9802,4844,984,9,8978105.1
53396,77,42,4830,3740,199,7,5344746
99085,61,41,920,8849,313,3,9916844
70247,96,46,2074,2007,622,0,7034364
35153,86,93,182,6541,408,7,3522618.4
22121,33,31,485,4035,826,4,2217570.5
34288,43,41,4489,5060,348,0,3435548.1
42078,4,9,8430,4723,185,6,4213583.5
96791,100,4,1317,316,336,6,9683987.1
900,20,51,7384,549,715,5,100197.8
58150,80,27,2670,5772,689,1,5820741
68102,83,46,7405,2501,670,9,6818967.9
69418,3,70,1835,543,314,6,6951279.2
42630,49,23,4767,331,814,2,4267672.1
35249,56,20,4551,4762,712,5,3529536.2
14344,86,73,6964,880,485,3,1446006.3
16446,77,42,5734,9648,942,1,1650622.7
95733,49,97,9434,340,779,2,9584807.3
85425,29,92,9186,2292,805,0,8552545.4
71472,96,40,4405,143,159,1,7154589.5
13440,31,83,6486,7265,548,4,1345546.6
22061,59,50,5559,690,127,3,2212814.7
55439,63,82,4954,5749,843,10,5550349.6
88001,56,74,7889,8879,548,1,8804639.7
70613,7,29,1819,3442,662,5,7071960.1
35488,2,79,6111,7756,867,4,3559112.8
12700,91,71,1867,7473,436,1,1279169.4
23885,12,23,5011,5394,369,10,2392010.2
36667,61,61,5319,8751,645,8,3675788.1
19189,63,50,1317,75,792,5,1922029.4
61418,32,80,874,3594,829,4,6148450
27995,63,1,7010,9129,847,0,2809288.3
39385,6,27,5014,1638,362,1,3941795.2
55333,24,54,7655,6093,696,7,5539161.7
97187,12,55,2433,3792,900,9,9729784.2
68985,86,80,2680,3194,576,1,6901750.9
71354,33,13,2938,3913,300,7,7140052.9
57026,87,2,6913,5017,661,9,5710109.4
62149,91,17,8579,7117,544,2,6221668.1
25836,91,98,480,2518,985,10,2597793.7
74465,22,85,6696,8811,586,1,7460896.2
33304,5,50,4009,1683,317,3,3334300.1
59660,46,90,1111,3249,784,10,5975034.5
22298,4,99,6038,9472,130,0,2236646.2
82554,79,8,7888,3521,450,8,8265275.4
97970,33,94,9558,2195,232,4,9809237
60187,59,23,7472,4565,353,0,6023643.9
57930,16,82,6834,523,768,0,5796201
59392,87,36,9394,1646,834,5,5948797.1
45324,46,84,1256,1266,746,0,4536393.4
83245,91,2,1113,9266,921,6,8327808.2
21086,3,58,4001,4443,527,3,2116427.6
88539,18,86,1702,6160,943,9,8858484.3
75402,73,21,3045,903,446,4,7545890.2
17347,33,93,1771,2663,132,3,1742732.5
77765,35,24,7248,8387,622,0,7782483.5
16187,17,10,7265,2708,656,1,1625626.8
9972,95,27,8502,5791,755,10,1004815.8
57015,65,80,4070,8082,512,7,5711455.4
24237,8,21,8582,4776,588,1,2430773.1
80995,7,50,4568,3359,567,6,8106168.9
31055,90,66,4128,8944,464,0,3109679.2
97831,19,75,1728,5426,613,3,9790034.4
89089,45,66,6424,8993,810,7,8914602
36555,40,55,2681,1015,661,10,3661032
44247,65,76,5574,2304,220,10,4430620.5
202,18,82,5740,8505,106,6,28295.6
45403,29,6,6257,4430,543,8,4547042.2
39611,5,50,9229,6385,409,0,3968264.5
78016,21,57,751,8247,702,0,7809472.3
37065,25,32,1943,9907,859,0,3709895.8
35415,88,97,1282,1268,973,10,3552201.5
22884,87,3,7608,6094,267,1,2292005.4
83954,89,91,3517,8384,259,8,8404690.3
63780,43,82,8755,8633,134,4,6386345.8
35758,61,9,4397,7935,259,7,3578395.8
72555,30,61,5346,5785,533,0,7264099.9
42136,53,63,9918,2871,430,0,4217052.4
29798,98,25,6504,4054,462,2,2981776.5
38643,53,54,2198,7242,303,2,3874219.5
98799,55,42,5468,9365,712,0,9887392
55668,20,48,2002,5656,984,1,5576689.9
65786,55,40,5005,7135,309,9,6581341.3
80000,2,19,9879,1327,926,3,8007346.3
19443,16,27,9579,2065,117,6,1954996.6
5354,30,70,4380,8536,644,9,545595.1
19534,47,20,2861,7653,908,9,1954981.1
58585,7,49,3178,6462,992,1,5864736
51547,65,23,8346,3493,861,7,5158989.2
93363,43,88,4992,7648,871,10,9341198
47258,43,13,7398,3146,192,1,4727374.5
57117,12,86,9199,3220,460,3,5722262.4
49557,62,85,5338,5943,977,7,4960553
90164,28,13,8609,3586,697,0,9022533.6
1500,47,18,6767,8177,198,7,153756.1
54245,57,15,658,9034,167,8,5426769.1
87795,88,55,1819,798,620,3,8787355.1
24523,60,21,1625,9094,980,4,2457562.8
68595,48,88,3024,3990,518,9,6865628.8
20304,57,52,1310,7149,522,10,2039313.9
11471,17,100,469,5098,112,3,1152849.3
46644,7,55,1862,3938,375,1,4668991.7
20771,46,35,9823,6581,445,7,2083710.9
84716,69,84,8032,1233,958,3,8479849.8
34762,70,45,3618,5461,457,1,3482612
37442,66,75,5322,9093,812,1,3750097.3
83214,74,82,1773,6167,428,8,8329159.5
5460,77,84,3309,9540,226,4,552196.6
36297,35,99,8023,4657,235,2,3635567.3
81557,38,19,238,3027,647,3,8162608
30300,49,74,6474,5517,988,1,3033117.8
79814,32,75,1270,3194,438,3,7995547.1
94707,30,1,2933,694,276,6,9473157.4
17934,50,72,5652,6797,470,9,1801096.3
57939,26,73,5502,3861,965,0,5805607.1
13814,46,97,4772,2443,598,9,1388629.7
13461,8,31,9134,3880,604,7,1349819.6
16693,26,35,3780,3967,955,6,1673561
5888,66,40,394,6921,619,4,597556.4
79610,75,6,2551,7114,538,2,7968541.1
27655,12,19,2566,4157,453,5,2767015.9
5849,39,43,7993,2585,672,5,588467.9
99536,98,32,3710,4852,360,5,9956467.2
70383,10,87,5567,1227,871,2,7050270.5
40372,84,26,8992,7971,758,0,4042590.1
63975,72,90,407,79,639,4,6404090
2155,71,1,292,7462,529,9,219290
58516,5,45,9795,6156,333,5,5859646.2
22238,14,14,4166,698,425,8,2229057
17345,42,22,2768,9990,919,4,1739138.9
27002,82,18,223,7916,754,3,2703257.7
68667,86,24,7536,215,357,4,6867515.5
31054,55,44,7568,283,582,9,3108729.4
229,49,6,1820,999,805,4,27438.4
87800,12,51,8158,3365,500,4,8790424
73069,63,40,8757,4118,418,1,7310442.1
6031,83,6,3757,5650,433,6,604367.7
76903,36,29,4698,2855,941,1,7700543.6
9889,1,65,3856,2412,470,10,994976.6
61745,93,36,9747,1000,819,3,6180867.9
91532,10,86,9729,9281,303,1,9156554
99609,23,68,6693,356,619,10,9967075.6
82665,29,85,3307,1314,125,3,8280105.8
97179,55,66,7033,2703,323,7,9724166.3
79582,64,24,8998,36,424,9,7960890.1
16852,87,7,1619,4926,626,6,1690910.4
43920,77,93,7470,7023,451,7,4396723.3
86397,46,98,8353,8341,621,9,8649275.7
65883,13,66,5578,9832,559,8,6599494.8
93815,20,32,8644,3947,253,3,9383412.4
27902,16,28,5299,3617,585,3,2797357.1
59732,69,75,9728,3783,788,3,5982091.1
36428,100,25,6406,6308,827,1,3649020.8
37174,4,28,6526,907,775,8,3721209
79770,44,73,5995,6230,846,3,7983537.1
78259,19,3,4501,8748,215,10,7829196.2
22811,75,50,9974,4388,355,2,2285502.6
35912,88,85,4027,3050,814,8,3603983.8
1575,80,17,5798,2548,277,5,163475.6
42934,40,2,8797,5804,496,5,4297263
54016,26,50,2496,7497,130,1,5407699
78983,57,49,9114,9464,916,5,7904937
81319,73,98,348,3310,659,9,8141470
70432,23,4,3986,1713,793,10,7044387.2
53762,45,98,1270,4514,153,1,5385468
43761,53,5,4391,298,559,0,4378702.3
50643,24,46,2086,8048,745,2,5070436.3
38305,8,47,4046,209,310,6,3833081
13389,10,95,2978,7536,441,2,1349726.5
81783,82,26,1530,7455,175,7,8186131.4
60511,56,44,1982,6080,396,5,6056788.6
96387,58,45,9583,6348,984,3,9643438.2
51687,86,89,7341,7302,579,3,5183003.6
86933,58,7,2580,6875,610,2,8694297.1
15124,18,98,3444,3417,746,2,1524899.7
8931,100,44,2495,4787,530,7,902753.7
90091,92,52,5101,4679,488,0,9018116.4
16279,75,95,8181,4291,415,5,1636515.7
52345,71,14,1017,844,305,5,5241325.3
5916,43,10,1338,8428,253,5,592539.8
47499,94,95,7833,2589,913,5,4758839.4
44208,15,33,8253,4423,555,6,4425818.9
40137,65,86,3809,7413,775,7,4022874.7
74309,19,73,6743,447,607,2,7433733.5
98094,92,8,2462,7689,272,0,9813413.8
32029,72,97,535,8252,189,0,3213964.9
11182,56,77,6799,2820,179,5,1128240.3
57962,15,93,2498,2453,215,8,5808764.3
44967,50,77,19,5029,373,1,4505471.2
36466,74,11,3367,3239,938,4,3648757.1
81394,65,100,3663,1762,320,2,8145950.9
78189,16,34,5556,1707,151,3,7828149.4
21919,54,3,4561,7945,866,4,2196404.3
43645,90,58,7742,4371,237,8,4369168.2
67448,43,15,1772,1618,549,10,6745520
80150,54,88,3444,1398,188,4,8020491.7
93032,31,4,7900,2053,403,1,9304114.1
82838,72,37,6966,4555,552,8,8291462.1
2563,12,79,4860,9135,986,0,264728.9
81299,73,80,694,7396,826,6,8137736
50092,70,67,6506,9383,396,8,5014491.8
77048,8,29,901,5466,463,8,7711979.3
47628,81,41,3423,6360,561,4,4768776.1
97976,14,31,7987,8943,731,2,9805123.2
10446,11,56,9565,3108,757,6,1052752.8
26901,75,38,7844,5305,994,7,2693285.5
87864,47,97,8207,9949,296,9,8798646.6
30510,55,16,256,852,750,7,3057646.3
32546,23,58,9834,3247,643,7,3262467.1
61398,100,43,573,7922,368,1,6151348.3
10652,2,42,9021,4823,102,2,1069306.6
64331,38,18,7769,7012,202,7,6442542.2
72319,69,53,5644,4140,982,6,7245147.1
51214,19,77,6970,5278,223,0,5123070.2
34640,76,22,5870,9708,177,3,3466722
82751,79,58,4007,7096,607,9,8284460.3
6443,10,37,3467,9572,918,5,650272.8
81951,43,34,4919,7104,545,4,8201048.9
61054,81,50,5476,8529,893,6,6110657
42557,71,23,880,1526,938,7,4264085.5
22505,49,90,1040,5073,574,8,2258877.8
41600,16,58,2859,4155,864,4,4170132
22701,51,35,9077,651,706,1,2274785.9
77446,14,2,6338,9565,454,5,7749398.3
81793,15,59,9523,7963,242,2,8182431.6
77150,58,33,231,905,167,3,7719651.6
53326,11,87,7620,2654,307,3,5340791
96685,27,55,7963,4704,888,3,9682268.2
82158,72,82,1109,3222,539,10,8227135
24972,4,80,6402,8920,979,1,2511380.7
8746,3,39,3641,7340,494,3,880925.8
38449,86,22,3589,9988,662,9,3852125.9
36187,7,66,7004,7951,161,0,3624960
6518,5,8,9235,5399,978,2,653208.2
33785,16,9,8088,8548,264,3,3383514.4
20556,91,24,4270,3469,765,7,2057988.4
89198,78,46,9247,121,735,1,8925638
39664,87,75,1277,5209,267,9,3973483.7
14401,33,34,281,4582,453,2,1445095.6
49382,21,81,8135,5914,470,9,4945454.5
86571,73,23,778,6179,582,1,8658306.7
10727,22,12,4362,6850,255,2,1077784.2
86688,99,18,2319,4966,329,4,8672319.8
79410,40,29,3012,7626,163,3,7949040.1
74330,52,35,8017,8769,192,6,7434095.1
1754,87,70,5466,4262,355,2,185004.3
93571,56,59,5789,779,661,6,9365745.8
70380,17,49,9977,1502,178,7,7047022.6
40006,65,81,7307,9761,352,6,4012759.1
66327,83,52,8266,3271,938,9,6636303
86204,84,8,4686,4319,786,0,8625334.1
62752,73,50,3955,2471,542,1,6281821.7
49183,71,31,345,871,101,2,4922034.5
20755,74,74,1713,648,780,9,2083312.7
82626,67,75,3598,5436,524,7,8278341.1
72993,21,16,2092,8931,898,6,7303799.6
91745,30,9,457,3430,291,9,9177089.1
47803,17,51,5370,7402,814,0,4785479.5
26162,32,61,3363,7080,476,7,2622100.1
64717,37,62,3005,7499,227,9,6484598.8
69426,70,37,6116,8775,272,9,6948093.6
7954,41,50,5205,2080,957,7,803694
17341,25,74,5669,2672,921,7,1741766.1
36138,81,11,4502,9901,397,1,3619052.8
73072,22,22,5092,7219,909,6,7310814.9
83352,19,54,189,5979,606,7,8341664
32337,8,80,9580,9603,875,5,3239612.1
30566,10,20,6890,3207,869,10,3061321.4
89114,41,77,8363,8645,285,9,8919368.1
3190,59,95,9709,6168,338,5,322180.4
77807,91,46,8242,5719,984,9,7781711.5
69665,77,13,9066,885,151,3,6967594.8
5475,78,80,637,3512,315,6,557404.7
872,47,23,2975,5534,900,2,94371.3
91187,22,50,9053,9026,799,2,9123299.7
96711,16,37,3966,889,347,0,9677596
39289,58,50,5277,1590,634,4,3933825
3448,13,68,6278,8530,928,0,351335.1
24623,40,75,7639,9941,860,7,2469572.3
80995,63,100,8042,6601,182,2,8104164.9
62239,95,96,2969,3183,534,2,6233248.3
58413,43,27,6367,6234,601,3,5852813
26484,48,61,8814,6078,839,3,2654798.7
93466,6,27,3103,7661,166,10,9347751.7
71146,77,45,2192,6332,458,3,7123165.7
69133,88,24,4316,4902,793,4,6922630.2
16205,88,11,9455,8208,986,8,1621809.3
43815,56,99,4522,3360,488,0,4387387.5
21396,20,44,6835,3448,906,4,2150994.8
52416,40,98,618,639,507,9,5259907.2
95012,50,57,1933,4452,558,6,9505478.9
11617,70,67,7914,3215,821,10,1171852.6
96459,4,49,1306,469,197,9,9655536.1
38443,30,97,908,2979,161,6,3854728.1
47982,83,32,4986,3510,338,10,4808638.4
89500,80,57,7175,2322,655,0,8955536.1
50396,96,19,1421,2988,125,7,5044139.5
7759,46,80,1667,3833,609,5,784516.5
68925,98,93,8068,5842,328,4,6906463.1
67391,31,23,5136,5840,359,6,6749765.6
63567,27,63,415,4448,217,8,6362145.3
25133,29,2,8127,1850,407,9,2516676
27823,58,61,6934,7462,693,5,2791784.1
3411,92,66,3419,9213,455,10,350289.9
44227,21,73,1100,3132,155,4,4424786.9
35849,22,7,9292,3968,969,1,3594490
64430,41,44,5624,5352,637,0,6453925.9
57581,22,34,1251,1650,115,5,5766399
55901,28,54,2529,7920,238,8,5594909.5
692,18,36,2723,995,543,2,78924.4
27461,8,48,9320,2082,543,3,2755288.3
43496,89,30,8954,8088,705,2,4360682.1
8214,19,1,7508,4856,779,3,828785.5
57557,19,36,5908,8988,563,5,5762136.7
90070,22,84,4964,2191,272,3,9017234.3
10482,25,70,6032,827,655,7,1055477
41440,40,22,2056,9647,870,3,4150108.8
82469,9,12,7134,2681,217,7,8250061.5
14774,27,85,3286,5515,781,8,1483681.4
5758,88,31,2936,4869,203,2,579242.8
51501,96,4,9240,3031,847,2,5154868.2
29396,37,3,6762,7361,687,5,2947040.5
68947,89,17,1074,6811,643,3,6899120.6
49617,9,32,9250,575,664,1,4964077.5
27831,92,72,720,1413,677,7,2788302.9
22348,52,46,8192,8041,358,1,2243084.2
67396,67,50,1145,8153,619,6,6744101.6
71930,76,31,6593,4054,325,9,7197994.8
51837,34,29,1946,6772,657,5,5187272.6
1220,83,37,2133,2781,852,7,134474.4
85238,3,4,7120,7161,399,10,8525952.8
20110,80,71,7835,6684,307,4,2021327.5
90178,47,65,5594,3912,790,2,9023404.9
2308,57,62,6003,8724,267,0,237020.8
64783,78,47,7710,9545,449,0,6488470
63345,27,93,8836,1143,212,2,6337954
4802,90,62,457,1430,641,3,490922.8
82506,77,78,2437,6232,871,0,8260448.9
91525,14,74,2789,2029,474,10,9158303.2
97684,45,93,9925,9593,443,0,9772177.6
85990,58,51,4454,5020,973,5,8605325.9
88140,45,75,3339,2056,657,6,8828417.1
41086,93,33,4065,8914,687,6,4116465.7
70872,45,45,1143,3053,1000,9,7092845.3
50015,86,59,4798,2347,203,7,5009733.8
90488,36,93,5550,8591,329,0,9056651.2
60050,58,41,6469,1814,655,9,6008607.2
57897,28,3,9796,907,375,7,5792780.2
45339,38,64,1593,8663,377,3,4541883.3
41167,51,7,8507,2081,661,0,4121602.2
63648,42,23,7273,6849,876,5,6373960.5
18726,53,69,7773,6219,223,9,1876721.9
72938,11,15,8905,7094,507,6,7299819.7
8090,17,38,9650,3097,507,7,811168.1
20869,6,100,8356,5196,311,8,2101176
57300,54,34,3016,1271,619,6,5732956.2
19430,50,47,2876,6817,822,5,1949922.4
22924,38,54,4760,7135,120,5,2294397.6
50593,95,82,4624,7001,181,0,5066402.1
69667,62,56,9663,7595,409,4,6976846.6
23552,49,93,9650,1627,112,9,2359256.2
54029,56,85,9738,4950,194,5,5411241.8
82948,95,71,7708,1456,429,8,8299141.2
4398,80,32,3227,7842,229,2,442758
51781,69,46,5053,2082,903,7,5184433.1
55671,87,81,7184,88,846,1,5574713
83281,55,2,245,5013,152,6,8332688.5
49795,19,43,852,9604,619,8,4983282.3
51482,39,22,6595,1822,523,4,5153891.4
34236,60,85,1703,1344,167,5,3429690.2
64005,87,44,7986,8597,757,2,6405309.4
72449,56,48,1566,8038,937,7,7252083.3
52771,68,72,4158,5214,738,6,5284748.6
68106,51,92,8691,7549,603,0,6818219
99907,6,8,5185,3353,999,6,9994473.9
42253,39,16,196,6739,633,0,4228711.8
82295,43,73,1048,1048,207,9,8236958.5
77466,26,80,7972,9820,709,4,7753678.9
33625,6,50,6539,536,211,8,3367500.4
31612,18,73,644,3034,279,7,3164839.1
82524,50,61,29,9556,953,2,8259448.5
68038,54,42,5230,9259,752,5,6807415.1
68144,88,87,5525,5109,435,3,6825041.1
89946,39,50,6744,3799,520,6,9002540.6
95546,26,65,6223,7533,334,8,9565439.5
39742,30,40,2804,347,710,9,3977539.4
210,75,83,6453,5671,744,9,28028
99431,12,44,3561,9915,298,5,9946390.1
40960,21,45,5163,2704,241,2,4102102
97082,56,66,6838,8076,639,9,9715287.3
69705,5,93,7427,9507,898,9,6984450.3
41324,76,58,9323,2818,408,1,4138064
3461,97,88,5751,3786,666,2,358703.3
68933,10,1,1854,7736,535,0,6894438.9
13054,40,42,7793,9679,130,6,1311257.9
87705,98,41,6536,1645,911,2,8778255.9
44859,95,91,2158,2699,659,7,4496708.7
10134,98,62,3751,4960,916,3,1015389.3
45184,83,64,2234,8034,290,3,4521371.5
14862,49,71,4045,267,786,7,1491791.4
41989,2,57,8836,830,714,9,4209907.4
70690,21,53,9381,1177,722,2,7073132.2
48443,29,17,3057,5487,643,9,4854913.4
51442,13,99,7016,3132,803,6,5152369.2
71256,87,87,7831,1841,638,0,7136102.9
22100,52,32,923,229,692,1,2217330.5
59726,26,51,9178,1103,934,4,5978949.6
33201,17,77,9550,748,107,5,3329880.1
28706,84,70,3183,1586,383,4,2875896.6
88287,76,95,3586,6017,472,7,8837290.9
57182,90,100,5306,7222,492,0,5728972.2
30918,43,63,7715,7390,631,7,3099241.3
47749,48,92,2519,9188,513,6,4778728
4229,78,37,5829,7861,200,2,427872.1
89940,55,52,7822,2642,812,4,8995621.7
26271,35,72,2018,3666,421,9,2635559.8
18639,66,13,679,8440,641,8,1867531.5
97760,81,72,4201,3288,371,9,9785459
