price;speed;hd;ram;screen;ads;trend
1744.00;66.00;107.00;2.00;14.00;339.00;17.00
3379.00;66.00;527.00;8.00;15.00;339.00;17.00
2744.00;100.00;426.00;8.00;14.00;339.00;17.00
1259.00;25.00;120.00;4.00;14.00;339.00;17.00
2449.00;100.00;420.00;8.00;14.00;339.00;17.00
2889.00;33.00;340.00;4.00;17.00;339.00;17.00
1744.00;50.00;107.00;2.00;14.00;339.00;17.00
1635.00;66.00;210.00;4.00;14.00;339.00;17.00
1929.00;25.00;120.00;4.00;17.00;339.00;17.00
2627.00;100.00;540.00;8.00;15.00;339.00;17.00
2744.00;50.00;420.00;8.00;17.00;339.00;17.00
1999.00;50.00;340.00;4.00;14.00;339.00;17.00
1795.00;66.00;425.00;8.00;15.00;339.00;17.00
2819.00;66.00;212.00;4.00;17.00;339.00;17.00
2890.00;75.00;528.00;16.00;15.00;339.00;17.00
1499.00;33.00;210.00;4.00;15.00;339.00;17.00
2295.00;66.00;540.00;8.00;15.00;339.00;17.00
2290.00;66.00;528.00;8.00;14.00;339.00;17.00
2690.00;66.00;528.00;16.00;15.00;339.00;17.00
1595.00;66.00;214.00;4.00;14.00;339.00;17.00
1359.00;25.00;120.00;4.00;14.00;339.00;17.00
2490.00;75.00;426.00;8.00;15.00;339.00;17.00
2490.00;75.00;528.00;8.00;14.00;339.00;17.00
1995.00;33.00;426.00;8.00;14.00;339.00;17.00
2115.00;33.00;425.00;8.00;15.00;339.00;17.00
2124.00;33.00;240.00;4.00;14.00;339.00;17.00
1795.00;50.00;420.00;4.00;14.00;339.00;17.00
3229.00;66.00;527.00;8.00;14.00;339.00;17.00
2775.00;100.00;425.00;8.00;17.00;339.00;17.00
1395.00;25.00;340.00;8.00;14.00;339.00;17.00
1899.00;66.00;340.00;8.00;15.00;339.00;17.00
1490.00;25.00;214.00;4.00;14.00;339.00;17.00
2775.00;66.00;420.00;16.00;15.00;339.00;17.00
2359.00;50.00;340.00;4.00;14.00;339.00;17.00
1544.00;25.00;214.00;4.00;14.00;339.00;17.00
2795.00;75.00;528.00;16.00;14.00;339.00;17.00
1995.00;33.00;425.00;8.00;15.00;339.00;17.00
2494.00;66.00;426.00;8.00;14.00;339.00;17.00
2970.00;66.00;420.00;16.00;15.00;339.00;17.00
2444.00;100.00;214.00;4.00;14.00;339.00;17.00
2529.00;100.00;420.00;8.00;14.00;339.00;17.00
2769.00;66.00;340.00;8.00;14.00;339.00;17.00
1544.00;33.00;107.00;2.00;14.00;339.00;17.00
1995.00;100.00;107.00;2.00;14.00;339.00;17.00
2595.00;100.00;426.00;8.00;14.00;339.00;17.00
3044.00;75.00;528.00;16.00;14.00;339.00;17.00
1395.00;33.00;214.00;4.00;14.00;339.00;17.00
2444.00;66.00;426.00;8.00;14.00;339.00;17.00
2294.00;33.00;426.00;8.00;14.00;339.00;17.00
1795.00;66.00;214.00;4.00;14.00;339.00;17.00
1430.00;33.00;210.00;4.00;15.00;339.00;17.00
1889.00;33.00;120.00;4.00;15.00;339.00;17.00
2290.00;100.00;214.00;4.00;15.00;339.00;17.00
2215.00;66.00;530.00;8.00;15.00;339.00;17.00
2799.00;66.00;527.00;16.00;15.00;339.00;17.00
2295.00;66.00;340.00;8.00;17.00;339.00;17.00
2195.00;50.00;420.00;8.00;15.00;339.00;17.00
1594.00;33.00;340.00;4.00;14.00;339.00;17.00
1290.00;25.00;107.00;2.00;14.00;339.00;17.00
2319.00;33.00;340.00;4.00;14.00;339.00;17.00
2039.00;33.00;212.00;4.00;14.00;339.00;17.00
1395.00;25.00;214.00;4.00;14.00;339.00;17.00
2929.00;66.00;527.00;16.00;15.00;339.00;17.00
1690.00;66.00;107.00;2.00;14.00;339.00;17.00
1590.00;50.00;107.00;2.00;15.00;339.00;17.00
2844.00;66.00;528.00;16.00;14.00;339.00;17.00
2490.00;33.00;528.00;16.00;14.00;339.00;17.00
1195.00;25.00;214.00;4.00;14.00;339.00;17.00
2869.00;66.00;340.00;8.00;14.00;339.00;17.00
2385.00;100.00;540.00;8.00;15.00;339.00;17.00
1880.00;100.00;210.00;4.00;15.00;339.00;17.00
2349.00;100.00;420.00;8.00;14.00;339.00;17.00
2550.00;66.00;340.00;8.00;15.00;339.00;17.00
1495.00;33.00;340.00;4.00;14.00;339.00;17.00
1790.00;50.00;214.00;4.00;15.00;339.00;17.00
2090.00;33.00;426.00;8.00;15.00;339.00;17.00
1894.00;50.00;420.00;4.00;15.00;339.00;17.00
2143.00;33.00;426.00;8.00;14.00;339.00;17.00
2219.00;33.00;340.00;4.00;14.00;339.00;17.00
2499.00;75.00;340.00;16.00;15.00;339.00;17.00
1925.00;33.00;340.00;4.00;17.00;339.00;17.00
2290.00;25.00;528.00;16.00;15.00;339.00;17.00
2599.00;100.00;527.00;8.00;15.00;273.00;18.00
2190.00;100.00;214.00;4.00;14.00;273.00;18.00
1359.00;25.00;120.00;4.00;14.00;273.00;18.00
1999.00;33.00;527.00;4.00;14.00;273.00;18.00
1740.00;33.00;214.00;4.00;14.00;273.00;18.00
2493.00;33.00;528.00;16.00;14.00;273.00;18.00
2127.00;33.00;540.00;8.00;14.00;273.00;18.00
2599.00;100.00;420.00;8.00;15.00;273.00;18.00
3095.00;66.00;1080.00;16.00;15.00;273.00;18.00
2349.00;100.00;420.00;8.00;15.00;273.00;18.00
1379.00;33.00;340.00;4.00;14.00;273.00;18.00
2775.00;66.00;540.00;16.00;15.00;273.00;18.00
2718.00;75.00;428.00;16.00;17.00;273.00;18.00
2243.00;66.00;426.00;8.00;14.00;273.00;18.00
2854.00;100.00;528.00;16.00;14.00;273.00;18.00
2093.00;33.00;426.00;8.00;14.00;273.00;18.00
1625.00;33.00;240.00;4.00;14.00;273.00;18.00
2943.00;100.00;528.00;16.00;14.00;273.00;18.00
2499.00;100.00;450.00;8.00;15.00;273.00;18.00
2343.00;33.00;528.00;16.00;14.00;273.00;18.00
1694.00;33.00;214.00;4.00;14.00;273.00;18.00
1618.00;33.00;340.00;4.00;17.00;273.00;18.00
2345.00;33.00;528.00;16.00;14.00;273.00;18.00
1399.00;33.00;210.00;4.00;14.00;273.00;18.00
2758.00;33.00;170.00;4.00;17.00;273.00;18.00
2044.00;33.00;426.00;8.00;14.00;273.00;18.00
2045.00;33.00;540.00;8.00;15.00;273.00;18.00
1995.00;66.00;540.00;8.00;15.00;273.00;18.00
2795.00;33.00;1000.00;24.00;14.00;273.00;18.00
1599.00;50.00;340.00;4.00;14.00;273.00;18.00
2099.00;66.00;420.00;8.00;15.00;273.00;18.00
2199.00;100.00;340.00;8.00;14.00;273.00;18.00
2695.00;66.00;540.00;16.00;15.00;273.00;18.00
2818.00;100.00;428.00;16.00;17.00;273.00;18.00
2395.00;100.00;426.00;8.00;14.00;273.00;18.00
2065.00;33.00;540.00;8.00;15.00;273.00;18.00
1740.00;33.00;214.00;4.00;15.00;273.00;18.00
2029.00;33.00;420.00;4.00;14.00;273.00;18.00
2093.00;33.00;426.00;8.00;14.00;273.00;18.00
3243.00;66.00;1000.00;24.00;14.00;273.00;18.00
3745.00;66.00;2100.00;16.00;15.00;273.00;18.00
2189.00;50.00;212.00;4.00;14.00;273.00;18.00
2399.00;75.00;428.00;16.00;15.00;273.00;18.00
2338.00;33.00;170.00;4.00;15.00;273.00;18.00
2799.00;66.00;527.00;16.00;15.00;273.00;18.00
1895.00;50.00;420.00;4.00;14.00;273.00;18.00
1554.00;33.00;214.00;4.00;14.00;273.00;18.00
3095.00;66.00;1000.00;24.00;14.00;273.00;18.00
2499.00;66.00;340.00;4.00;14.00;273.00;18.00
2040.00;33.00;426.00;8.00;14.00;273.00;18.00
1995.00;33.00;540.00;8.00;14.00;273.00;18.00
2999.00;100.00;528.00;16.00;17.00;273.00;18.00
3093.00;33.00;1000.00;24.00;14.00;273.00;18.00
3543.00;100.00;1000.00;24.00;14.00;273.00;18.00
2454.00;100.00;426.00;8.00;14.00;273.00;18.00
1854.00;33.00;426.00;8.00;14.00;273.00;18.00
1690.00;33.00;340.00;4.00;17.00;273.00;18.00
1865.00;66.00;425.00;8.00;15.00;273.00;18.00
1995.00;66.00;340.00;8.00;14.00;273.00;18.00
2854.00;33.00;1000.00;24.00;14.00;273.00;18.00
1494.00;25.00;214.00;4.00;14.00;273.00;18.00
2590.00;66.00;528.00;16.00;14.00;273.00;18.00
1899.00;33.00;420.00;4.00;14.00;273.00;18.00
2543.00;100.00;426.00;8.00;14.00;273.00;18.00
1645.00;33.00;214.00;4.00;14.00;273.00;18.00
1689.00;33.00;212.00;4.00;14.00;273.00;18.00
3415.00;66.00;1080.00;16.00;17.00;273.00;18.00
1699.00;50.00;340.00;8.00;15.00;273.00;18.00
1890.00;33.00;528.00;8.00;14.00;273.00;18.00
2749.00;100.00;420.00;8.00;17.00;273.00;18.00
2185.00;33.00;425.00;8.00;15.00;273.00;18.00
2018.00;50.00;340.00;8.00;17.00;273.00;18.00
2938.00;50.00;340.00;4.00;15.00;273.00;18.00
1599.00;33.00;210.00;4.00;14.00;273.00;18.00
2254.00;33.00;528.00;16.00;14.00;273.00;18.00
1299.00;33.00;210.00;4.00;14.00;273.00;18.00
2040.00;33.00;528.00;8.00;14.00;273.00;18.00
2465.00;66.00;540.00;8.00;17.00;273.00;18.00
2558.00;25.00;212.00;4.00;17.00;273.00;18.00
1529.00;33.00;210.00;4.00;14.00;273.00;18.00
2145.00;66.00;540.00;8.00;15.00;273.00;18.00
1795.00;66.00;214.00;4.00;14.00;273.00;18.00
2945.00;33.00;1000.00;24.00;14.00;273.00;18.00
2440.00;33.00;528.00;16.00;15.00;273.00;18.00
2385.00;33.00;1080.00;8.00;15.00;273.00;18.00
3358.00;50.00;340.00;4.00;17.00;273.00;18.00
1999.00;33.00;420.00;4.00;14.00;273.00;18.00
1945.00;33.00;426.00;8.00;14.00;273.00;18.00
2555.00;66.00;540.00;8.00;15.00;273.00;18.00
1595.00;33.00;340.00;8.00;14.00;273.00;18.00
3004.00;33.00;1000.00;24.00;14.00;273.00;18.00
2390.00;33.00;540.00;8.00;17.00;273.00;18.00
2305.00;66.00;425.00;8.00;15.00;273.00;18.00
2095.00;66.00;540.00;8.00;15.00;273.00;18.00
2427.00;66.00;540.00;8.00;15.00;273.00;18.00
2744.00;66.00;528.00;16.00;14.00;273.00;18.00
1594.00;33.00;340.00;4.00;14.00;273.00;18.00
2129.00;66.00;420.00;8.00;14.00;273.00;18.00
1899.00;66.00;250.00;4.00;15.00;273.00;18.00
2194.00;33.00;426.00;8.00;14.00;273.00;18.00
1798.00;33.00;340.00;4.00;17.00;273.00;18.00
2004.00;33.00;426.00;8.00;14.00;273.00;18.00
1999.00;33.00;420.00;4.00;15.00;273.00;18.00
2658.00;50.00;212.00;4.00;15.00;273.00;18.00
1288.00;33.00;340.00;4.00;15.00;273.00;18.00
1495.00;33.00;214.00;4.00;14.00;273.00;18.00
2499.00;100.00;428.00;16.00;15.00;273.00;18.00
2040.00;33.00;426.00;8.00;15.00;273.00;18.00
2795.00;100.00;528.00;16.00;14.00;273.00;18.00
2485.00;66.00;1080.00;8.00;15.00;273.00;18.00
2890.00;33.00;1000.00;24.00;15.00;273.00;18.00
2455.00;33.00;540.00;8.00;15.00;273.00;18.00
1679.00;33.00;340.00;8.00;15.00;273.00;18.00
1468.00;33.00;340.00;4.00;15.00;273.00;18.00
1998.00;33.00;340.00;8.00;17.00;273.00;18.00
1499.00;33.00;210.00;4.00;14.00;273.00;18.00
2199.00;66.00;420.00;8.00;14.00;273.00;18.00
1495.00;33.00;340.00;4.00;14.00;273.00;18.00
1999.00;66.00;420.00;8.00;14.00;273.00;18.00
3190.00;66.00;1000.00;24.00;14.00;273.00;18.00
1899.00;66.00;340.00;8.00;15.00;273.00;18.00
2118.00;66.00;340.00;8.00;17.00;273.00;18.00
2099.00;33.00;420.00;4.00;14.00;273.00;18.00
1645.00;33.00;214.00;4.00;14.00;273.00;18.00
1745.00;66.00;425.00;8.00;15.00;273.00;18.00
2290.00;33.00;528.00;16.00;15.00;273.00;18.00
2688.00;33.00;212.00;4.00;17.00;273.00;18.00
2440.00;33.00;528.00;16.00;14.00;273.00;18.00
1704.00;33.00;214.00;4.00;14.00;273.00;18.00
2830.00;100.00;540.00;8.00;17.00;273.00;18.00
2943.00;33.00;1000.00;24.00;14.00;273.00;18.00
2299.00;66.00;428.00;16.00;15.00;273.00;18.00
2265.00;33.00;540.00;8.00;15.00;273.00;18.00
1249.00;25.00;100.00;4.00;14.00;273.00;18.00
2190.00;66.00;528.00;8.00;14.00;273.00;18.00
3015.00;66.00;1080.00;16.00;15.00;273.00;18.00
2635.00;66.00;1080.00;8.00;15.00;273.00;18.00
2190.00;66.00;426.00;8.00;15.00;273.00;18.00
1895.00;33.00;540.00;8.00;15.00;273.00;18.00
1849.00;33.00;340.00;4.00;14.00;273.00;18.00
2449.00;100.00;527.00;8.00;15.00;273.00;18.00
2629.00;100.00;420.00;8.00;15.00;273.00;18.00
1595.00;66.00;214.00;4.00;14.00;273.00;18.00
1795.00;66.00;340.00;8.00;14.00;273.00;18.00
1938.00;25.00;120.00;4.00;15.00;273.00;18.00
2365.00;33.00;540.00;8.00;17.00;273.00;18.00
1495.00;33.00;340.00;4.00;14.00;273.00;18.00
3040.00;33.00;1000.00;24.00;15.00;273.00;18.00
1890.00;66.00;214.00;4.00;14.00;273.00;18.00
2643.00;66.00;528.00;16.00;14.00;273.00;18.00
3044.00;33.00;1000.00;24.00;14.00;273.00;18.00
2490.00;100.00;528.00;8.00;14.00;273.00;18.00
1945.00;33.00;426.00;8.00;14.00;273.00;18.00
2218.00;66.00;250.00;4.00;17.00;273.00;18.00
1995.00;33.00;540.00;8.00;15.00;273.00;18.00
2138.00;25.00;212.00;4.00;15.00;273.00;18.00
2554.00;66.00;528.00;16.00;14.00;273.00;18.00
3344.00;66.00;1000.00;24.00;14.00;273.00;18.00
1794.00;33.00;340.00;4.00;14.00;273.00;18.00
2159.00;66.00;170.00;4.00;14.00;273.00;18.00
2890.00;33.00;1000.00;24.00;14.00;273.00;18.00
3454.00;100.00;1000.00;24.00;14.00;273.00;18.00
2243.00;66.00;426.00;8.00;14.00;273.00;18.00
2495.00;66.00;528.00;16.00;14.00;273.00;18.00
3154.00;66.00;1000.00;24.00;14.00;273.00;18.00
1559.00;25.00;212.00;4.00;14.00;273.00;18.00
2768.00;50.00;212.00;4.00;15.00;273.00;18.00
3085.00;66.00;540.00;16.00;15.00;273.00;18.00
2779.00;66.00;340.00;4.00;14.00;273.00;18.00
1499.00;33.00;210.00;4.00;15.00;273.00;18.00
2245.00;66.00;540.00;8.00;15.00;273.00;18.00
2618.00;66.00;428.00;16.00;17.00;273.00;18.00
1488.00;50.00;340.00;4.00;15.00;273.00;18.00
2079.00;50.00;212.00;4.00;14.00;273.00;18.00
3644.00;100.00;1000.00;24.00;14.00;273.00;18.00
1894.00;33.00;214.00;4.00;14.00;273.00;18.00
2790.00;100.00;540.00;8.00;14.00;273.00;18.00
2535.00;33.00;1080.00;8.00;15.00;273.00;18.00
3194.00;33.00;1000.00;24.00;14.00;273.00;18.00
2268.00;33.00;212.00;4.00;15.00;273.00;18.00
2490.00;100.00;426.00;8.00;15.00;273.00;18.00
1199.00;33.00;340.00;4.00;14.00;273.00;18.00
1995.00;66.00;425.00;8.00;15.00;273.00;18.00
2595.00;66.00;528.00;8.00;15.00;273.00;18.00
2099.00;66.00;420.00;8.00;14.00;273.00;18.00
2490.00;100.00;426.00;8.00;14.00;273.00;18.00
1399.00;50.00;340.00;4.00;14.00;273.00;18.00
2044.00;66.00;214.00;4.00;14.00;273.00;18.00
1890.00;66.00;214.00;4.00;15.00;273.00;18.00
2625.00;66.00;540.00;16.00;15.00;273.00;18.00
2190.00;66.00;426.00;8.00;14.00;273.00;18.00
1590.00;33.00;214.00;4.00;15.00;273.00;18.00
2358.00;25.00;120.00;4.00;17.00;273.00;18.00
2390.00;75.00;420.00;4.00;14.00;273.00;18.00
2590.00;66.00;528.00;16.00;15.00;273.00;18.00
3358.00;66.00;340.00;4.00;15.00;273.00;18.00
2890.00;100.00;528.00;16.00;14.00;273.00;18.00
2165.00;66.00;540.00;8.00;15.00;273.00;18.00
2738.00;66.00;170.00;4.00;15.00;273.00;18.00
1943.00;33.00;426.00;8.00;14.00;273.00;18.00
2099.00;66.00;527.00;8.00;14.00;273.00;18.00
2290.00;33.00;528.00;16.00;14.00;273.00;18.00
2365.00;66.00;540.00;8.00;15.00;273.00;18.00
2118.00;50.00;250.00;4.00;17.00;273.00;18.00
1395.00;33.00;214.00;4.00;14.00;273.00;18.00
2449.00;100.00;420.00;8.00;15.00;273.00;18.00
2627.00;100.00;540.00;8.00;15.00;273.00;18.00
1854.00;66.00;214.00;4.00;14.00;273.00;18.00
2899.00;100.00;420.00;8.00;17.00;273.00;18.00
2399.00;66.00;450.00;8.00;15.00;273.00;18.00
2594.00;33.00;528.00;16.00;14.00;273.00;18.00
2245.00;66.00;540.00;8.00;15.00;273.00;18.00
2095.00;100.00;214.00;4.00;14.00;273.00;18.00
2479.00;100.00;420.00;8.00;15.00;273.00;18.00
3490.00;100.00;1000.00;24.00;15.00;273.00;18.00
1495.00;33.00;214.00;4.00;14.00;273.00;18.00
2145.00;33.00;540.00;8.00;15.00;273.00;18.00
2404.00;33.00;528.00;16.00;14.00;273.00;18.00
2525.00;33.00;540.00;8.00;15.00;273.00;18.00
1195.00;25.00;214.00;4.00;14.00;273.00;18.00
2625.00;66.00;540.00;8.00;15.00;273.00;18.00
3188.00;50.00;212.00;4.00;17.00;273.00;18.00
1695.00;50.00;340.00;8.00;14.00;273.00;18.00
1625.00;33.00;425.00;8.00;15.00;273.00;18.00
3190.00;66.00;1000.00;24.00;15.00;273.00;18.00
1745.00;33.00;425.00;8.00;15.00;273.00;18.00
2929.00;66.00;527.00;16.00;15.00;273.00;18.00
2344.00;100.00;214.00;4.00;14.00;273.00;18.00
2344.00;66.00;426.00;8.00;14.00;273.00;18.00
1590.00;33.00;214.00;4.00;14.00;273.00;18.00
1890.00;33.00;426.00;8.00;14.00;273.00;18.00
1795.00;33.00;426.00;8.00;14.00;273.00;18.00
3040.00;33.00;1000.00;24.00;14.00;273.00;18.00
3044.00;100.00;528.00;16.00;14.00;273.00;18.00
2095.00;66.00;426.00;8.00;14.00;273.00;18.00
2495.00;100.00;540.00;8.00;15.00;273.00;18.00
3490.00;100.00;1000.00;24.00;14.00;273.00;18.00
2095.00;66.00;426.00;8.00;14.00;273.00;18.00
1595.00;33.00;210.00;4.00;14.00;273.00;18.00
1799.00;66.00;340.00;8.00;15.00;273.00;18.00
3199.00;66.00;527.00;16.00;17.00;273.00;18.00
1295.00;33.00;340.00;4.00;14.00;273.00;18.00
1890.00;33.00;426.00;8.00;15.00;273.00;18.00
1395.00;25.00;340.00;8.00;14.00;273.00;18.00
2444.00;33.00;528.00;16.00;14.00;273.00;18.00
1818.00;50.00;340.00;4.00;17.00;273.00;18.00
1799.00;50.00;250.00;4.00;15.00;273.00;18.00
3778.00;66.00;340.00;4.00;17.00;273.00;18.00
1744.00;33.00;214.00;4.00;14.00;273.00;18.00
2499.00;100.00;420.00;8.00;15.00;273.00;18.00
2899.00;66.00;527.00;16.00;15.00;273.00;18.00
2195.00;33.00;528.00;16.00;14.00;273.00;18.00
3299.00;66.00;1000.00;16.00;15.00;273.00;18.00
2154.00;100.00;214.00;4.00;14.00;273.00;18.00
2295.00;66.00;540.00;8.00;15.00;273.00;18.00
2644.00;100.00;426.00;8.00;14.00;273.00;18.00
2190.00;100.00;214.00;4.00;15.00;273.00;18.00
2359.00;50.00;340.00;4.00;14.00;273.00;18.00
2630.00;66.00;540.00;8.00;17.00;273.00;18.00
2525.00;66.00;540.00;16.00;15.00;273.00;18.00
3158.00;66.00;170.00;4.00;17.00;273.00;18.00
3395.00;100.00;1000.00;24.00;14.00;273.00;18.00
3078.00;50.00;212.00;4.00;17.00;273.00;18.00
1890.00;33.00;340.00;4.00;17.00;273.00;18.00
1875.00;33.00;425.00;8.00;15.00;273.00;18.00
2595.00;100.00;540.00;8.00;14.00;273.00;18.00
2154.00;66.00;426.00;8.00;14.00;273.00;18.00
2549.00;100.00;420.00;8.00;15.00;273.00;18.00
2195.00;75.00;420.00;4.00;14.00;273.00;18.00
1759.00;33.00;170.00;4.00;14.00;273.00;18.00
2890.00;100.00;528.00;16.00;15.00;273.00;18.00
2145.00;33.00;540.00;8.00;15.00;273.00;18.00
2845.00;66.00;540.00;16.00;17.00;273.00;18.00
1995.00;66.00;340.00;4.00;14.00;225.00;19.00
2154.00;100.00;426.00;4.00;14.00;225.00;19.00
1795.00;66.00;420.00;4.00;14.00;225.00;19.00
2290.00;33.00;528.00;16.00;14.00;225.00;19.00
1895.00;66.00;425.00;8.00;14.00;225.00;19.00
3194.00;33.00;1000.00;24.00;14.00;225.00;19.00
2099.00;33.00;212.00;8.00;14.00;225.00;19.00
1590.00;33.00;426.00;4.00;15.00;225.00;19.00
3928.00;100.00;728.00;8.00;15.00;225.00;19.00
2854.00;33.00;1000.00;24.00;14.00;225.00;19.00
2493.00;33.00;528.00;16.00;14.00;225.00;19.00
2095.00;66.00;426.00;8.00;14.00;225.00;19.00
2118.00;66.00;250.00;4.00;17.00;225.00;19.00
1899.00;66.00;340.00;8.00;15.00;225.00;19.00
1795.00;66.00;426.00;4.00;14.00;225.00;19.00
2099.00;66.00;420.00;8.00;14.00;225.00;19.00
1395.00;33.00;214.00;4.00;14.00;225.00;19.00
1943.00;33.00;426.00;8.00;14.00;225.00;19.00
1890.00;66.00;426.00;4.00;15.00;225.00;19.00
2929.00;66.00;527.00;16.00;15.00;225.00;19.00
1299.00;33.00;340.00;4.00;14.00;225.00;19.00
2795.00;100.00;528.00;16.00;14.00;225.00;19.00
2499.00;100.00;420.00;8.00;15.00;225.00;19.00
3543.00;100.00;1000.00;24.00;14.00;225.00;19.00
1195.00;25.00;214.00;4.00;14.00;225.00;19.00
3044.00;100.00;528.00;16.00;14.00;225.00;19.00
2554.00;66.00;528.00;16.00;14.00;225.00;19.00
1590.00;33.00;426.00;4.00;14.00;225.00;19.00
2499.00;100.00;428.00;16.00;15.00;225.00;19.00
2629.00;100.00;420.00;8.00;15.00;225.00;19.00
2295.00;66.00;420.00;8.00;15.00;225.00;19.00
1925.00;66.00;425.00;8.00;15.00;225.00;19.00
1805.00;33.00;425.00;8.00;15.00;225.00;19.00
2599.00;100.00;527.00;8.00;15.00;225.00;19.00
1495.00;33.00;426.00;4.00;14.00;225.00;19.00
1799.00;66.00;250.00;4.00;15.00;225.00;19.00
2643.00;66.00;528.00;16.00;14.00;225.00;19.00
2595.00;66.00;528.00;8.00;15.00;225.00;19.00
2290.00;33.00;528.00;16.00;15.00;225.00;19.00
1554.00;33.00;426.00;4.00;14.00;225.00;19.00
2543.00;100.00;426.00;8.00;14.00;225.00;19.00
2629.00;66.00;270.00;4.00;14.00;225.00;19.00
2943.00;100.00;528.00;16.00;14.00;225.00;19.00
2644.00;100.00;426.00;8.00;14.00;225.00;19.00
1645.00;33.00;214.00;4.00;14.00;225.00;19.00
2075.00;66.00;540.00;8.00;15.00;225.00;19.00
1645.00;33.00;425.00;8.00;15.00;225.00;19.00
2190.00;100.00;426.00;4.00;15.00;225.00;19.00
3564.00;66.00;340.00;8.00;15.00;225.00;19.00
3040.00;33.00;1000.00;24.00;15.00;225.00;19.00
3108.00;33.00;270.00;4.00;17.00;225.00;19.00
2243.00;66.00;426.00;8.00;14.00;225.00;19.00
2449.00;100.00;420.00;8.00;15.00;225.00;19.00
2568.00;33.00;270.00;4.00;15.00;225.00;19.00
1488.00;50.00;340.00;4.00;15.00;225.00;19.00
1970.00;66.00;420.00;4.00;14.00;225.00;19.00
3243.00;66.00;1000.00;24.00;14.00;225.00;19.00
3984.00;66.00;340.00;8.00;17.00;225.00;19.00
2190.00;66.00;426.00;8.00;15.00;225.00;19.00
2195.00;33.00;528.00;16.00;14.00;225.00;19.00
1618.00;33.00;340.00;4.00;17.00;225.00;19.00
2149.00;66.00;420.00;8.00;15.00;225.00;19.00
2795.00;33.00;1000.00;24.00;14.00;225.00;19.00
1699.00;50.00;340.00;8.00;15.00;225.00;19.00
3344.00;66.00;1000.00;24.00;14.00;225.00;19.00
2190.00;100.00;426.00;4.00;14.00;225.00;19.00
2495.00;66.00;528.00;16.00;14.00;225.00;19.00
1608.00;33.00;340.00;4.00;14.00;225.00;19.00
2099.00;66.00;527.00;8.00;14.00;225.00;19.00
1288.00;33.00;340.00;4.00;15.00;225.00;19.00
1599.00;33.00;210.00;4.00;14.00;225.00;19.00
2634.00;66.00;540.00;8.00;17.00;225.00;19.00
3349.00;100.00;728.00;8.00;14.00;225.00;19.00
3093.00;33.00;1000.00;24.00;14.00;225.00;19.00
1399.00;33.00;210.00;4.00;14.00;225.00;19.00
3628.00;66.00;270.00;4.00;17.00;225.00;19.00
3190.00;66.00;1000.00;24.00;14.00;225.00;19.00
2194.00;33.00;426.00;8.00;14.00;225.00;19.00
2899.00;66.00;527.00;16.00;15.00;225.00;19.00
1549.00;33.00;210.00;4.00;15.00;225.00;19.00
2590.00;66.00;528.00;16.00;15.00;225.00;19.00
2599.00;100.00;420.00;8.00;15.00;225.00;19.00
2004.00;33.00;426.00;8.00;14.00;225.00;19.00
2943.00;33.00;1000.00;24.00;14.00;225.00;19.00
2040.00;33.00;426.00;8.00;14.00;225.00;19.00
2594.00;33.00;528.00;16.00;14.00;225.00;19.00
1740.00;33.00;426.00;4.00;15.00;225.00;19.00
1595.00;33.00;340.00;8.00;14.00;225.00;19.00
2093.00;33.00;426.00;8.00;14.00;225.00;19.00
2109.00;33.00;270.00;4.00;14.00;225.00;19.00
1499.00;33.00;340.00;4.00;14.00;225.00;19.00
1408.00;33.00;340.00;4.00;14.00;225.00;19.00
2344.00;100.00;426.00;4.00;14.00;225.00;19.00
1379.00;33.00;340.00;4.00;14.00;225.00;19.00
2590.00;66.00;528.00;16.00;14.00;225.00;19.00
1475.00;33.00;200.00;4.00;14.00;225.00;19.00
1704.00;33.00;426.00;4.00;14.00;225.00;19.00
2890.00;33.00;1000.00;24.00;15.00;225.00;19.00
1468.00;33.00;340.00;4.00;15.00;225.00;19.00
1499.00;33.00;340.00;4.00;14.00;225.00;19.00
2299.00;66.00;540.00;8.00;15.00;225.00;19.00
2049.00;33.00;270.00;4.00;14.00;225.00;19.00
1854.00;33.00;426.00;8.00;14.00;225.00;19.00
2618.00;66.00;428.00;16.00;17.00;225.00;19.00
1974.00;33.00;200.00;4.00;14.00;225.00;19.00
2890.00;66.00;1000.00;16.00;14.00;225.00;19.00
1945.00;33.00;426.00;8.00;14.00;225.00;19.00
1890.00;66.00;426.00;4.00;14.00;225.00;19.00
2190.00;66.00;426.00;8.00;14.00;225.00;19.00
4348.00;100.00;728.00;8.00;17.00;225.00;19.00
2749.00;100.00;420.00;8.00;17.00;225.00;19.00
1679.00;33.00;340.00;8.00;15.00;225.00;19.00
2590.00;33.00;1000.00;16.00;14.00;225.00;19.00
2899.00;100.00;420.00;8.00;17.00;225.00;19.00
2399.00;66.00;528.00;8.00;15.00;225.00;19.00
3040.00;33.00;1000.00;24.00;14.00;225.00;19.00
2129.00;66.00;420.00;8.00;14.00;225.00;19.00
1899.00;66.00;420.00;8.00;14.00;225.00;19.00
1890.00;33.00;426.00;8.00;15.00;225.00;19.00
2799.00;66.00;527.00;16.00;15.00;225.00;19.00
2440.00;33.00;528.00;16.00;14.00;225.00;19.00
1249.00;25.00;100.00;4.00;14.00;225.00;19.00
2254.00;33.00;528.00;16.00;14.00;225.00;19.00
2718.00;75.00;428.00;16.00;17.00;225.00;19.00
2404.00;33.00;528.00;16.00;14.00;225.00;19.00
