carat;depth;table;price;x;y;z
1.53;62.80;59.00;13189.00;7.32;7.36;4.61
1.71;62.40;58.00;13190.00;7.64;7.68;4.78
1.51;60.20;60.00;13194.00;7.44;7.41;4.47
1.51;61.20;61.00;13194.00;7.44;7.33;4.52
1.54;63.00;59.00;13196.00;7.31;7.35;4.62
1.71;62.10;56.00;13196.00;7.65;7.61;4.74
2.06;62.70;60.00;13198.00;8.11;8.06;5.07
2.01;61.90;57.00;13199.00;8.13;7.96;4.98
1.27;62.50;56.00;13200.00;6.99;6.93;4.35
2.29;62.30;57.00;13200.00;8.39;8.43;5.24
2.01;62.90;56.00;13201.00;8.05;7.90;5.02
2.00;61.00;51.60;13203.00;8.14;8.18;4.97
3.00;59.70;60.00;13203.00;9.42;9.26;5.58
2.14;61.50;59.00;13205.00;8.25;8.30;5.11
2.08;63.40;59.00;13206.00;8.06;8.00;5.09
1.53;59.90;61.00;13206.00;7.54;7.45;4.49
1.52;61.50;58.00;13207.00;7.39;7.31;4.52
1.63;59.10;58.00;13211.00;7.68;7.84;4.59
2.09;60.00;60.00;13212.00;8.37;8.32;5.01
1.51;59.80;57.00;13214.00;7.48;7.53;4.48
1.52;60.90;56.00;13215.00;7.38;7.44;4.51
2.01;63.00;57.00;13219.00;8.07;8.00;5.06
1.73;59.20;61.00;13221.00;7.82;7.78;4.62
1.51;61.80;56.00;13221.00;7.39;7.28;4.53
1.53;58.90;59.00;13225.00;7.58;7.61;4.47
2.01;61.50;60.00;13228.00;8.13;8.07;4.98
1.53;60.30;59.00;13228.00;7.52;7.58;4.55
2.01;61.10;59.00;13228.00;8.07;8.04;4.92
2.03;61.70;58.00;13229.00;8.14;8.10;5.01
2.02;61.70;57.00;13229.00;8.12;8.05;4.99
2.02;61.40;61.00;13229.00;8.09;8.03;4.95
1.35;61.50;55.00;13230.00;7.11;7.16;4.39
1.50;64.10;54.00;13232.00;7.17;7.24;4.62
2.11;61.00;58.00;13233.00;8.31;8.27;5.06
1.51;62.00;56.00;13234.00;7.32;7.35;4.55
1.50;63.50;54.00;13239.00;7.26;7.22;4.60
2.33;63.90;60.00;13242.00;8.37;8.30;5.32
1.70;61.70;57.00;13247.00;7.67;7.62;4.71
1.53;63.10;57.00;13248.00;7.25;7.34;4.60
1.53;61.60;57.00;13248.00;7.30;7.40;4.53
1.51;63.00;56.00;13248.00;7.30;7.26;4.59
2.17;62.30;58.00;13248.00;8.29;8.25;5.15
1.73;61.40;57.00;13250.00;7.70;7.65;4.71
1.38;61.80;56.00;13250.00;7.15;7.12;4.41
1.73;61.80;58.00;13250.00;7.75;7.68;4.76
1.63;62.50;57.00;13253.00;7.46;7.49;4.67
2.01;60.80;57.00;13253.00;8.15;8.13;4.95
1.51;62.20;56.00;13254.00;7.31;7.36;4.56
1.83;62.80;56.00;13254.00;7.82;7.76;4.89
1.70;61.70;58.00;13256.00;7.69;7.60;4.72
1.18;61.50;55.60;13257.00;6.79;6.83;4.19
1.32;61.60;56.00;13261.00;7.03;7.08;4.35
2.00;62.30;55.00;13263.00;8.03;8.06;5.01
2.18;63.00;58.00;13263.00;8.23;8.17;5.22
2.02;61.30;58.00;13267.00;8.09;8.05;4.95
2.01;63.40;58.00;13275.00;8.03;7.96;5.07
1.51;63.80;59.00;13275.00;7.28;7.24;4.63
1.93;62.80;58.00;13278.00;7.89;7.97;4.98
2.50;64.90;58.00;13278.00;8.46;8.43;5.48
2.50;64.90;58.00;13278.00;8.46;8.43;5.48
1.52;62.10;56.00;13280.00;7.35;7.38;4.57
1.52;61.90;56.00;13282.00;7.39;7.28;4.54
1.54;60.70;60.00;13284.00;7.43;7.55;4.55
2.02;64.30;56.00;13286.00;7.85;7.99;5.09
1.50;62.40;59.00;13287.00;7.21;7.27;4.52
1.52;62.70;58.00;13287.00;7.38;7.29;4.60
1.71;64.00;53.00;13287.00;7.68;7.54;4.87
1.57;58.30;58.00;13288.00;7.72;7.68;4.49
1.64;61.80;55.00;13289.00;7.60;7.58;4.69
1.55;61.50;56.00;13291.00;7.40;7.36;4.54
1.54;60.20;60.00;13292.00;7.51;7.44;4.50
1.51;61.10;58.00;13293.00;7.38;7.36;4.50
1.62;63.00;58.00;13298.00;7.47;7.43;4.69
1.59;61.30;56.00;13298.00;7.50;7.60;4.63
1.62;62.60;58.00;13298.00;7.53;7.48;4.70
1.70;62.40;57.00;13298.00;7.60;7.54;4.72
1.56;61.90;58.00;13299.00;7.44;7.40;4.59
2.12;61.50;59.00;13307.00;8.26;8.21;5.06
1.50;61.40;58.80;13307.00;7.32;7.37;4.50
1.01;62.80;57.00;13312.00;6.36;6.41;4.01
1.54;63.00;59.00;13316.00;7.35;7.31;4.62
2.15;63.80;58.00;13317.00;8.23;8.08;5.20
2.06;59.30;61.00;13317.00;8.44;8.36;4.98
2.15;59.70;60.00;13317.00;8.40;8.37;5.01
1.27;62.50;56.00;13320.00;6.99;6.93;4.35
2.00;60.50;56.00;13320.00;8.34;8.22;5.01
2.00;63.20;54.00;13320.00;7.97;7.88;5.01
2.00;57.30;65.00;13320.00;8.26;8.22;4.72
2.00;62.90;56.00;13320.00;8.06;7.97;5.04
1.20;60.20;60.00;13321.00;6.84;6.97;4.16
2.01;61.80;58.00;13323.00;8.01;8.05;4.96
1.53;61.20;58.00;13324.00;7.39;7.44;4.54
1.51;61.70;57.00;13325.00;7.37;7.31;4.53
1.71;60.60;60.00;13325.00;7.76;7.69;4.68
2.14;61.50;59.00;13326.00;8.30;8.25;5.11
1.58;60.20;58.00;13329.00;7.60;7.46;4.56
1.58;59.00;59.00;13329.00;7.68;7.63;4.52
1.52;61.20;57.00;13329.00;7.47;7.40;4.55
1.50;62.40;57.00;13333.00;7.38;7.29;4.58
1.51;61.70;56.00;13334.00;7.35;7.41;4.55
1.51;62.10;59.00;13337.00;7.28;7.34;4.54
1.99;62.90;61.00;13338.00;7.91;8.06;4.99
2.10;61.50;60.70;13340.00;8.16;8.21;5.03
2.01;62.80;58.00;13342.00;7.99;7.90;4.99
1.06;62.00;57.00;13344.00;6.49;6.54;4.04
1.51;61.80;57.00;13348.00;7.31;7.42;4.55
2.00;61.60;57.00;13351.00;8.16;8.10;5.01
1.51;62.00;56.00;13355.00;7.35;7.32;4.55
2.19;61.80;60.00;13355.00;8.35;8.25;5.13
2.03;62.60;55.00;13357.00;8.06;8.10;5.06
1.28;61.70;56.00;13360.00;6.95;6.99;4.30
1.75;60.60;60.00;13363.00;7.74;7.78;4.70
1.63;61.50;56.00;13363.00;7.55;7.58;4.66
1.73;58.00;62.00;13365.00;7.95;7.91;4.60
1.91;60.90;53.00;13367.00;8.11;8.07;4.93
1.91;63.00;59.00;13367.00;7.91;7.87;4.97
1.53;61.60;57.00;13369.00;7.40;7.30;4.53
1.53;63.10;57.00;13369.00;7.34;7.25;4.60
2.21;62.90;60.00;13369.00;8.27;8.23;5.19
2.13;64.50;58.00;13370.00;8.09;8.01;5.19
2.13;62.50;60.00;13370.00;8.18;8.13;5.10
1.50;63.00;59.00;13372.00;7.24;7.30;4.58
2.07;60.50;57.00;13373.00;8.28;8.21;4.99
1.68;61.90;56.00;13375.00;7.63;7.72;4.75
1.71;62.50;58.00;13376.00;7.64;7.52;4.74
1.50;61.80;56.00;13377.00;7.38;7.31;4.54
1.51;62.90;58.00;13378.00;7.32;7.41;4.63
1.50;62.40;57.00;13379.00;7.24;7.31;4.54
2.01;58.60;95.00;13387.00;8.32;8.31;4.87
2.01;60.60;59.00;13387.00;8.23;8.17;4.97
2.01;62.20;60.00;13387.00;8.02;7.96;4.97
2.01;62.10;57.00;13387.00;8.00;7.88;4.93
1.52;60.50;58.00;13389.00;7.49;7.53;4.54
1.75;61.80;56.00;13393.00;7.67;7.71;4.75
2.17;62.30;60.00;13395.00;8.33;8.20;5.15
1.58;61.40;56.00;13397.00;7.49;7.52;4.61
2.03;60.80;59.00;13398.00;8.12;8.20;4.96
1.70;62.50;57.00;13398.00;7.61;7.57;4.74
2.02;64.60;59.00;13399.00;7.95;7.90;5.12
2.01;60.50;60.00;13400.00;8.13;8.09;4.91
2.01;60.00;61.00;13400.00;8.13;8.08;4.86
2.10;62.50;57.00;13403.00;8.21;8.18;5.12
1.11;62.00;54.00;13405.00;6.67;6.63;4.16
1.31;61.90;55.00;13406.00;7.03;7.05;4.36
1.70;62.10;57.00;13417.00;7.61;7.55;4.71
1.86;62.80;58.00;13420.00;7.83;7.75;4.89
2.00;62.90;58.00;13420.00;7.98;7.92;5.00
1.55;61.40;57.00;13421.00;7.42;7.47;4.57
2.14;61.20;57.00;13421.00;8.36;8.32;5.10
1.53;62.20;58.00;13423.00;7.36;7.27;4.55
1.68;61.30;56.00;13427.00;7.77;7.67;4.73
1.50;61.40;59.00;13428.00;7.37;7.32;4.50
1.58;61.00;57.00;13434.00;7.50;7.55;4.59
2.08;62.00;60.00;13437.00;8.15;8.10;5.04
1.37;62.30;54.00;13439.00;7.11;7.15;4.43
2.00;65.10;59.00;13442.00;7.83;7.77;5.08
1.68;58.20;57.00;13445.00;7.89;7.85;4.58
1.71;62.60;59.00;13445.00;7.54;7.58;4.73
1.71;62.50;57.00;13445.00;7.59;7.63;4.76
1.50;61.60;59.00;13445.00;7.40;7.30;4.53
2.02;62.70;57.00;13453.00;8.07;7.93;5.03
2.02;63.00;60.00;13453.00;7.85;7.79;4.93
2.12;61.50;59.00;13460.00;8.26;8.21;5.06
1.57;61.90;55.00;13462.00;7.53;7.47;4.64
2.10;61.50;61.00;13462.00;8.21;8.16;5.03
2.01;64.10;62.00;13464.00;7.85;7.94;5.06
2.01;61.70;60.00;13464.00;7.99;8.12;4.97
1.73;61.00;56.00;13465.00;7.72;7.79;4.73
1.20;61.60;57.00;13474.00;6.78;6.83;4.19
1.51;62.20;60.00;13474.00;7.25;7.34;4.54
2.04;61.40;59.00;13477.00;8.04;8.14;4.97
1.71;61.80;57.00;13477.00;7.74;7.69;4.76
2.00;63.60;57.00;13480.00;8.01;7.97;5.08
1.52;62.00;58.00;13483.00;7.33;7.39;4.56
1.13;61.80;57.00;13485.00;6.66;6.71;4.13
1.29;62.40;55.00;13485.00;6.93;6.99;4.34
1.75;60.60;60.00;13485.00;7.78;7.74;4.70
1.72;61.30;59.00;13486.00;7.69;7.72;4.72
2.01;60.90;60.00;13488.00;8.00;8.15;4.92
2.07;61.30;56.00;13495.00;8.16;8.20;5.02
2.01;63.00;56.00;13498.00;7.98;7.90;5.00
2.02;62.60;58.00;13499.00;8.03;8.10;5.05
1.72;64.30;60.00;13499.00;7.52;7.56;4.85
1.72;63.20;61.00;13499.00;7.57;7.62;4.80
1.51;63.60;57.00;13500.00;7.20;7.32;4.62
2.09;63.10;60.00;13500.00;8.04;8.12;5.10
2.33;63.20;56.00;13500.00;8.44;8.35;5.31
2.02;66.30;57.00;13502.00;7.71;7.79;5.14
1.76;62.20;60.00;13503.00;7.68;7.72;4.79
1.50;62.00;53.00;13506.00;7.37;7.33;4.56
1.50;61.30;58.00;13506.00;7.36;7.31;4.50
1.54;60.20;59.00;13508.00;7.47;7.52;4.51
2.20;62.20;56.00;13512.00;8.33;8.29;5.17
1.50;60.10;60.00;13513.00;7.42;7.48;4.48
1.51;62.40;59.00;13515.00;7.25;7.28;4.53
1.50;61.10;60.00;13528.00;7.40;7.30;4.49
1.29;59.80;59.00;13530.00;7.07;7.11;4.24
1.52;59.40;60.00;13530.00;7.61;7.50;4.49
2.00;61.60;57.00;13531.00;8.11;8.08;4.99
1.51;62.10;55.00;13532.00;7.33;7.38;4.57
1.25;62.60;56.00;13536.00;6.83;6.91;4.30
1.50;59.70;56.00;13537.00;7.42;7.46;4.44
1.22;62.00;54.00;13539.00;6.88;6.90;4.27
2.14;60.70;59.00;13540.00;8.37;8.31;5.06
2.00;60.70;60.00;13542.00;8.05;8.17;4.92
2.00;58.00;62.00;13542.00;8.17;8.25;4.76
2.00;61.40;63.00;13542.00;8.01;8.08;4.94
2.05;62.30;60.00;13543.00;8.09;8.15;5.06
1.55;61.40;57.00;13544.00;7.47;7.42;4.57
2.04;59.60;56.00;13550.00;8.26;8.31;4.94
2.00;61.50;59.00;13552.00;8.06;8.11;4.97
1.50;64.80;56.00;13553.00;7.18;7.12;4.63
2.22;59.20;59.00;13553.00;8.54;8.46;5.03
1.61;62.20;56.00;13553.00;7.52;7.47;4.66
2.02;63.30;59.00;13554.00;8.05;7.96;5.07
2.02;63.20;54.00;13554.00;7.96;7.82;4.99
0.38;61.80;55.00;640.00;4.66;4.69;2.89
0.30;61.70;57.00;640.00;4.29;4.33;2.66
0.30;61.30;56.00;640.00;4.34;4.37;2.67
0.30;61.70;55.00;640.00;4.33;4.36;2.68
0.30;56.30;62.00;640.00;4.47;4.49;2.52
0.23;60.80;56.00;640.00;3.99;3.94;2.41
0.23;59.60;61.00;640.00;4.03;3.99;2.39
0.40;60.50;59.00;640.00;4.74;4.78;2.88
0.34;62.20;55.00;640.00;4.48;4.52;2.80
0.30;59.80;60.00;640.00;4.39;4.31;2.60
0.31;63.60;55.00;641.00;4.29;4.32;2.74
0.36;60.70;54.00;641.00;4.64;4.67;2.83
0.27;62.80;56.00;641.00;4.12;4.16;2.60
0.34;62.20;55.00;641.00;4.47;4.50;2.79
0.40;60.40;56.00;641.00;4.77;4.80;2.89
0.34;60.50;60.10;641.00;4.50;4.53;2.73
0.38;62.80;61.00;641.00;4.60;4.67;2.91
0.38;62.70;58.00;641.00;4.61;4.57;2.88
0.30;60.90;60.00;641.00;4.37;4.33;2.65
0.30;62.10;61.00;641.00;4.29;4.25;2.65
0.30;62.10;60.00;641.00;4.28;4.26;2.65
0.30;62.30;54.00;641.00;4.30;4.27;2.67
0.30;63.60;55.00;641.00;4.33;4.28;2.74
0.30;61.70;59.00;641.00;4.33;4.29;2.66
0.30;62.80;56.00;641.00;4.26;4.24;2.67
0.30;63.50;57.00;641.00;4.27;4.24;2.70
0.30;62.90;57.00;641.00;4.27;4.25;2.68
0.30;63.50;59.00;641.00;4.22;4.19;2.67
0.30;63.50;57.00;641.00;4.26;4.21;2.69
0.38;60.00;59.00;641.00;4.71;4.69;2.82
1.63;61.80;58.00;13555.00;7.49;7.57;4.65
2.17;62.30;58.00;13556.00;8.31;8.26;5.16
1.58;61.00;57.00;13557.00;7.55;7.50;4.59
2.30;59.70;58.00;13560.00;8.63;8.68;5.17
1.81;58.20;61.00;13561.00;8.09;8.02;4.69
2.41;60.70;59.00;13563.00;8.70;8.64;5.26
2.02;61.50;59.00;13564.00;8.06;8.13;4.98
2.01;61.50;60.00;13572.00;8.13;8.07;4.98
2.01;62.90;56.00;13574.00;8.06;8.03;5.06
2.01;59.20;60.00;13574.00;8.31;8.27;4.91
1.62;62.30;58.00;13578.00;7.49;7.54;4.68
2.22;62.80;57.00;13579.00;8.29;8.33;5.22
1.61;61.40;60.00;13582.00;7.56;7.51;4.63
1.83;61.90;57.00;13587.00;7.85;7.91;4.88
2.01;65.80;63.00;13587.00;7.77;7.68;5.08
2.01;64.10;62.00;13587.00;7.94;7.85;5.06
2.01;61.20;66.00;13587.00;8.21;8.09;4.98
1.06;61.80;56.00;13588.00;6.49;6.53;4.03
1.06;61.90;56.00;13588.00;6.51;6.54;4.04
1.51;61.90;56.00;13588.00;7.35;7.41;4.57
1.16;61.50;56.00;13595.00;6.76;6.81;4.17
1.21;62.00;55.00;13595.00;6.80;6.88;4.24
2.01;63.20;55.00;13596.00;7.97;8.04;5.07
1.50;63.80;58.00;13596.00;7.12;7.21;4.57
1.50;60.20;58.00;13596.00;7.38;7.41;4.45
1.20;61.60;57.00;13597.00;6.83;6.78;4.19
2.25;58.40;63.00;13597.00;8.60;8.65;5.04
2.11;62.20;58.00;13598.00;8.19;8.23;5.11
1.36;59.80;59.00;13598.00;7.12;7.20;4.38
2.01;62.60;59.00;13599.00;8.02;7.88;4.98
2.04;61.40;59.00;13600.00;8.14;8.04;4.97
1.50;61.30;61.00;13603.00;7.32;7.39;4.51
1.70;62.90;57.00;13605.00;7.59;7.52;4.75
1.52;62.00;58.00;13606.00;7.39;7.33;4.56
1.88;62.20;57.00;13607.00;7.79;7.86;4.87
1.54;61.90;59.00;13609.00;7.34;7.37;4.55
2.04;63.00;58.00;13609.00;7.99;8.02;5.04
1.72;61.30;59.00;13609.00;7.72;7.69;4.72
2.01;58.40;59.00;13610.00;8.26;8.24;4.82
2.21;61.90;56.00;13615.00;8.40;8.36;5.19
2.01;60.40;59.00;13619.00;8.10;8.15;4.91
2.03;62.70;65.00;13621.00;8.17;7.92;5.06
2.15;62.40;60.00;13622.00;8.18;8.24;5.12
1.72;63.20;61.00;13622.00;7.62;7.57;4.80
1.72;64.30;60.00;13622.00;7.56;7.52;4.85
1.72;64.80;58.00;13622.00;7.50;7.46;4.85
1.51;62.40;58.00;13623.00;7.26;7.33;4.55
1.25;61.80;57.00;13623.00;6.90;6.95;4.28
1.51;63.50;55.00;13624.00;7.26;7.30;4.62
1.76;62.20;60.00;13626.00;7.72;7.68;4.79
1.50;63.80;55.00;13629.00;7.24;7.28;4.63
1.53;62.20;57.00;13629.00;7.32;7.37;4.57
1.21;62.40;56.00;13630.00;6.76;6.83;4.24
1.59;62.80;54.00;13631.00;7.43;7.48;4.68
1.70;62.20;57.00;13632.00;7.63;7.67;4.76
1.51;62.40;59.00;13638.00;7.28;7.25;4.53
2.21;62.70;57.00;13642.00;8.33;8.25;5.20
2.02;61.40;57.00;13642.00;8.18;8.08;4.99
1.69;60.50;56.00;13645.00;7.74;7.77;4.69
1.51;62.20;53.00;13646.00;7.31;7.35;4.56
1.50;63.70;56.00;13653.00;7.18;7.16;4.57
1.23;62.40;55.00;13653.00;6.87;6.82;4.27
1.50;60.20;57.00;13653.00;7.43;7.39;4.46
2.32;60.30;61.00;13654.00;8.56;8.52;5.15
2.02;63.10;54.00;13655.00;8.09;7.99;5.07
1.78;60.60;57.00;13659.00;7.89;7.94;4.80
1.71;61.90;57.00;13660.00;7.62;7.67;4.73
1.21;61.70;57.00;13661.00;6.80;6.88;4.22
1.55;62.00;57.00;13665.00;7.37;7.43;4.59
1.71;60.60;58.00;13666.00;7.79;7.75;4.71
2.05;62.30;60.00;13667.00;8.15;8.09;5.06
2.01;59.50;58.00;13669.00;8.18;8.21;4.88
1.26;62.60;57.00;13671.00;6.94;6.84;4.31
2.07;61.50;59.00;13675.00;8.16;8.20;5.03
2.00;61.70;55.00;13675.00;8.11;8.07;4.99
2.00;61.50;59.00;13675.00;8.11;8.06;4.97
2.02;59.90;58.00;13677.00;8.18;8.14;4.89
1.63;61.80;58.00;13678.00;7.57;7.49;4.65
1.50;62.80;58.00;13680.00;7.21;7.16;4.51
1.70;62.40;57.00;13681.00;7.61;7.56;4.73
1.51;63.10;60.00;13686.00;7.24;7.30;4.59
1.51;62.50;58.00;13686.00;7.23;7.27;4.53
2.02;62.00;59.00;13687.00;8.06;8.08;5.00
1.77;60.20;58.00;13691.00;7.88;7.83;4.73
2.01;61.80;62.00;13691.00;7.98;8.07;4.96
2.02;59.30;60.00;13693.00;8.28;8.34;4.93
2.11;62.30;56.00;13701.00;8.23;8.13;5.10
2.29;57.00;66.00;13701.00;8.80;8.60;4.98
1.62;62.30;58.00;13702.00;7.54;7.49;4.68
2.22;61.80;58.00;13703.00;8.42;8.31;5.17
2.22;62.80;57.00;13703.00;8.33;8.29;5.22
1.50;61.70;60.00;13710.00;7.29;7.34;4.51
2.29;60.10;58.00;13711.00;8.63;8.58;5.17
1.83;61.90;57.00;13711.00;7.91;7.85;4.88
1.57;61.40;55.00;13713.00;7.48;7.52;4.61
1.53;61.20;56.00;13714.00;7.48;7.45;4.57
2.20;61.80;54.00;13719.00;8.45;8.40;5.20
1.50;59.20;59.00;13720.00;7.44;7.39;4.39
1.50;60.20;58.00;13720.00;7.41;7.38;4.45
1.50;63.80;58.00;13720.00;7.21;7.12;4.57
1.50;60.80;61.00;13720.00;7.36;7.29;4.45
2.01;65.00;60.00;13721.00;7.80;7.73;5.05
1.56;60.40;56.00;13724.00;7.51;7.55;4.55
1.30;60.50;58.00;13725.00;7.05;7.11;4.28
2.29;61.80;56.40;13726.00;8.40;8.50;5.23
1.50;62.60;59.00;13728.00;7.21;7.26;4.53
1.40;62.80;58.00;13730.00;7.17;7.07;4.47
2.07;61.70;60.00;13731.00;8.23;8.15;5.05
2.08;60.60;61.00;13732.00;8.24;8.34;5.02
1.54;61.90;59.00;13733.00;7.37;7.34;4.55
2.04;63.00;58.00;13734.00;8.02;7.99;5.04
1.54;60.80;58.00;13735.00;7.43;7.56;4.56
1.50;62.70;58.00;13736.00;7.32;7.20;4.55
1.70;62.50;61.00;13737.00;7.54;7.45;4.69
1.70;62.50;61.00;13737.00;7.54;7.47;4.69
2.01;60.40;59.00;13744.00;8.15;8.10;4.91
2.01;64.90;60.00;13744.00;7.82;7.78;5.06
2.15;62.40;60.00;13746.00;8.24;8.18;5.12
1.51;60.90;57.00;13752.00;7.39;7.46;4.52
2.10;59.20;60.00;13753.00;8.38;8.35;4.95
2.01;58.90;59.00;13755.00;8.26;8.22;4.85
1.70;62.20;57.00;13756.00;7.67;7.63;4.76
1.51;63.30;61.00;13757.00;7.24;7.17;4.56
1.51;62.20;58.00;13757.00;7.33;7.27;4.54
1.51;63.20;56.00;13757.00;7.28;7.22;4.58
2.13;62.40;58.00;13760.00;8.22;8.16;5.11
1.54;60.60;57.00;13761.00;7.55;7.49;4.56
1.74;61.50;55.00;13761.00;7.79;7.73;4.77
2.00;65.90;60.00;13764.00;7.80;7.73;5.12
2.00;61.20;50.00;13764.00;8.17;8.08;4.97
1.70;62.30;58.00;13766.00;7.63;7.59;4.74
2.05;62.20;56.00;13767.00;8.19;8.08;5.06
1.52;62.80;60.00;13768.00;7.26;7.22;4.55
1.52;62.10;56.00;13768.00;7.39;7.34;4.57
2.18;62.00;57.00;13769.00;8.35;8.24;5.14
1.51;62.20;53.00;13771.00;7.35;7.31;4.56
1.51;62.00;62.00;13771.00;7.35;7.23;4.52
1.52;59.70;57.00;13777.00;7.48;7.50;4.47
2.01;62.50;55.00;13777.00;8.12;8.08;5.06
1.84;59.70;58.00;13779.00;7.98;8.01;4.77
2.17;60.80;59.00;13782.00;8.37;8.41;5.10
2.22;58.70;60.00;13782.00;8.51;8.57;5.01
2.61;64.20;63.00;13784.00;8.66;8.57;5.53
2.07;61.40;58.00;13786.00;8.24;8.19;5.04
2.07;58.90;61.00;13786.00;8.45;8.35;4.95
2.07;62.00;58.00;13786.00;8.17;8.09;5.04
1.56;62.30;53.00;13787.00;7.41;7.49;4.64
2.04;62.80;57.00;13790.00;8.13;8.08;5.09
2.04;63.20;58.00;13790.00;8.10;8.00;5.09
2.10;63.30;57.00;13790.00;8.20;8.08;5.15
1.54;61.20;56.00;13794.00;7.43;7.47;4.56
2.01;62.30;57.00;13796.00;8.06;8.08;5.03
2.26;63.10;58.00;13797.00;8.30;8.22;5.21
1.52;62.40;58.00;13799.00;7.23;7.28;4.53
2.07;61.50;59.00;13800.00;8.20;8.16;5.03
1.24;62.60;55.00;13803.00;6.89;6.94;4.33
2.09;61.20;57.00;13807.00;8.19;8.27;5.04
1.52;62.80;54.00;13809.00;7.30;7.36;4.61
1.51;63.30;53.00;13811.00;7.33;7.26;4.62
2.01;59.10;60.00;13811.00;8.31;8.21;4.88
1.51;62.80;56.00;13811.00;7.29;7.24;4.56
1.51;63.10;60.00;13811.00;7.30;7.24;4.59
1.51;62.50;58.00;13811.00;7.27;7.23;4.53
2.18;62.90;59.00;13812.00;8.21;8.25;5.18
2.02;62.00;59.00;13812.00;8.08;8.06;5.00
1.82;61.40;60.00;13813.00;7.80;7.83;4.80
1.51;61.70;54.00;13818.00;7.36;7.41;4.56
1.71;63.50;59.00;13818.00;7.51;7.46;4.75
1.51;62.00;59.00;13819.00;7.18;7.37;4.51
1.50;61.30;53.90;13820.00;7.37;7.42;4.53
2.00;60.70;61.00;13820.00;8.09;8.03;4.89
1.70;62.40;55.00;13823.00;7.61;7.69;4.77
1.27;61.00;57.00;13823.00;6.98;7.02;4.27
1.22;61.10;60.00;13824.00;6.87;6.85;4.19
2.04;62.40;57.00;13825.00;8.04;8.19;5.06
2.14;64.80;60.00;13825.00;8.11;8.00;5.22
2.24;62.20;59.00;13827.00;8.37;8.33;5.19
1.51;62.90;60.00;13828.00;7.30;7.21;4.56
1.51;62.30;54.00;13828.00;7.35;7.33;4.57
1.51;61.10;58.00;13828.00;7.42;7.38;4.45
2.31;59.20;61.00;13831.00;8.65;8.57;5.10
2.01;62.60;56.00;13833.00;8.10;8.00;5.04
1.59;60.70;56.00;13839.00;7.54;7.58;4.59
2.14;62.20;57.00;13844.00;8.22;8.19;5.10
2.07;61.10;58.00;13844.00;8.27;8.20;5.03
1.50;63.90;58.00;13846.00;7.21;7.19;4.60
1.54;62.30;57.00;13846.00;7.35;7.38;4.59
2.52;65.40;59.00;13846.00;8.49;8.42;5.53
2.01;60.80;60.00;13849.00;8.12;8.15;4.95
2.01;63.10;55.00;13849.00;7.99;8.09;5.07
2.02;62.60;59.00;13850.00;8.03;7.97;5.01
1.60;60.10;57.00;13853.00;7.65;7.59;4.58
1.50;63.60;55.00;13853.00;7.27;7.22;4.61
1.50;65.30;57.00;13853.00;7.15;7.12;4.66
1.50;60.90;60.00;13853.00;7.42;7.35;4.50
2.03;63.10;58.00;13858.00;8.02;7.98;5.05
2.09;62.20;59.00;13864.00;8.23;8.16;5.10
2.02;61.10;61.00;13865.00;8.08;8.11;4.95
1.76;59.60;58.00;13867.00;7.90;7.86;4.70
1.58;62.70;60.00;13869.00;7.37;7.41;4.63
2.21;59.00;59.00;13872.00;8.51;8.46;5.01
1.69;63.00;57.00;13872.00;7.62;7.55;4.78
1.43;62.60;59.00;13873.00;7.19;7.21;4.51
1.61;61.80;56.00;13873.00;7.48;7.52;4.63
2.07;61.60;56.00;13879.00;8.16;8.18;5.04
2.03;62.10;57.00;13880.00;8.15;8.08;5.04
1.69;61.00;57.00;13882.00;7.72;7.66;4.69
2.12;62.40;58.00;13884.00;8.22;8.18;5.12
2.26;61.10;57.00;13885.00;8.45;8.40;5.15
1.67;61.80;55.90;13887.00;7.57;7.60;4.69
1.50;62.90;56.00;13892.00;7.31;7.22;4.57
2.00;59.50;61.00;13892.00;8.16;8.18;4.86
1.50;63.90;58.00;13899.00;7.20;7.24;4.61
1.52;59.70;57.00;13903.00;7.50;7.48;4.47
1.52;64.00;58.00;13903.00;7.22;7.18;4.61
1.71;62.00;56.00;13904.00;7.64;7.68;4.75
1.84;59.70;58.00;13905.00;8.01;7.98;4.77
2.28;61.60;57.00;13907.00;8.44;8.37;5.18
2.06;60.70;58.00;13908.00;8.18;8.25;4.99
1.79;61.30;57.00;13908.00;7.86;7.81;4.80
1.55;61.60;55.00;13912.00;7.45;7.48;4.60
2.06;61.00;61.00;13912.00;8.18;8.10;5.02
1.58;60.00;57.00;13917.00;7.52;7.58;4.53
2.20;63.60;58.00;13919.00;8.21;8.17;5.21
1.90;63.00;58.00;13919.00;7.93;7.86;4.97
2.28;59.30;58.00;13919.00;8.60;8.56;5.09
1.52;60.90;61.00;13919.00;7.46;7.28;4.49
2.00;61.10;59.00;13921.00;8.07;8.11;4.94
2.26;63.30;59.00;13923.00;8.35;8.26;5.25
1.53;60.60;54.00;13926.00;7.49;7.47;4.53
2.01;56.70;58.00;13929.00;8.31;8.36;4.73
1.24;62.60;55.00;13929.00;6.94;6.89;4.33
2.10;62.90;58.00;13930.00;8.15;8.09;5.11
2.23;61.30;60.00;13931.00;8.40;8.35;5.13
2.09;61.20;57.00;13933.00;8.27;8.19;5.04
2.18;62.90;59.00;13938.00;8.25;8.21;5.18
1.82;61.40;60.00;13939.00;7.83;7.80;4.80
