id;host_id;latitude;longitude;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;;;;;;;
21421438;143555138;4.076.131;-7.399.362;185;1;85;02/07/2019;4.08;1;172;;;;;;;
21421657;155255550;4.072.436;-73.984;215;1;126;01/07/2019;6.12;1;234;;;;;;;
21422090;106766048;4.075.239;-7.389.021;45;3;12;27/06/2019;1.67;1;0;;;;;;;
21422357;144195040;4.067.257;-7.395.958;150;1;29;22/06/2019;1.41;1;135;;;;;;;
21422721;153524812;4.076.818;-7.392.613;65;1;114;30/06/2019;5.46;1;319;;;;;;;
21423426;10391716;4.072.171;-7.398.307;190;4;68;24/06/2019;3.34;1;41;;;;;;;
21426105;6105242;4.078.671;-7.394.153;60;14;1;07/01/2019;0.16;1;55;;;;;;;
21426185;6388732;4.072.269;-7.399.102;175;2;16;10/03/2019;0.77;1;2;;;;;;;
21426368;4414774;4.067.366;-7.396.032;60;2;13;09/09/2018;0.64;1;0;;;;;;;
21426648;683457;4.072.469;-7.399.111;250;3;1;01/01/2018;0.05;1;0;;;;;;;
21427176;154949847;4.076.893;-7.399.654;288;3;66;11/06/2019;3.42;2;300;;;;;;;
21427369;109909474;4.068.839;-7.396.018;100;1;93;19/06/2019;4.67;1;65;;;;;;;
21428231;155318905;4.074.314;-7.399.898;95;1;2;06/11/2017;0.1;1;0;;;;;;;
21428625;134428157;4.068.602;-7.394.368;50;5;1;17/01/2018;0.06;7;0;;;;;;;
21428791;16794494;4.072.251;-7.398.129;200;2;9;27/05/2019;0.46;1;0;;;;;;;
21429062;122044489;4.069.119;-7.394.225;110;2;39;30/06/2019;1.91;2;130;;;;;;;
21431963;122374980;4.078.428;-7.397.665;60;1;90;13/06/2019;4.35;4;77;;;;;;;
21432084;382836;4.075.873;-7.399.041;143;3;18;20/05/2019;0.89;4;365;;;;;;;
21433001;11908891;4.064.016;-7.396.784;97;3;2;18/11/2017;0.1;1;0;;;;;;;
21434285;19809273;4.075.092;-7.398.409;350;2;0;;;1;178;;;;;;;
21434692;111663504;4.082.794;-7.395.118;150;2;69;03/07/2019;3.36;1;69;;;;;;;
21434826;9554878;4.076.955;-7.395.988;589;6;9;29/06/2019;0.49;1;4;;;;;;;
21435076;37487997;4.074.866;-7.397.755;138;30;1;07/08/2018;0.09;1;188;;;;;;;
21435622;100970377;4.081.032;-7.394.331;200;1;3;24/11/2017;0.15;1;0;;;;;;;
21435800;134946389;4.068.623;-7.393.807;50;2;46;01/07/2019;2.23;5;70;;;;;;;
21435960;8112941;4.069.284;-7.394.418;65;3;40;17/06/2019;1.99;3;70;;;;;;;
21436653;155400834;4.081.222;-7.394.667;245;2;82;30/06/2019;4.44;1;135;;;;;;;
21436689;45658261;4.067.186;-7.392.244;100;2;7;04/02/2018;0.35;1;0;;;;;;;
21437509;13081524;4.071.226;-7.393.949;60;2;48;29/06/2019;2.3;1;13;;;;;;;
21437933;2545414;4.070.327;-7.392.024;89;7;10;27/12/2018;0.51;1;11;;;;;;;
21439155;66830803;4.085.083;-7.393.623;51;1;4;30/12/2018;0.31;1;0;;;;;;;
21440192;134428157;4.068.578;-7.394.242;150;30;12;08/07/2018;0.63;7;0;;;;;;;
21440393;8621271;4.067.506;-7.394.828;110;3;20;16/10/2018;1;1;0;;;;;;;
21440587;154346156;4.076.673;-7.398.324;230;2;1;27/10/2017;0.05;1;0;;;;;;;
21440605;126168966;4.076.457;-7.399.082;119;1;52;23/06/2019;2.5;3;159;;;;;;;
21440734;134428157;4.068.558;-7.394.231;44;5;1;28/11/2017;0.05;7;0;;;;;;;
21440922;3039349;4.070.766;-7.392.039;80;1;34;24/06/2019;1.74;1;12;;;;;;;
21441613;59405516;4.077.183;-7.395.534;233;6;15;23/06/2019;0.72;2;154;;;;;;;
21444065;12762193;408.107;-7.394.731;150;2;10;30/05/2019;0.49;1;0;;;;;;;
21444621;29110524;4.072.031;-7.395.615;115;4;0;;;1;0;;;;;;;
21444943;50903933;4.065.114;-7.396.246;60;2;2;26/10/2017;0.1;1;0;;;;;;;
21446560;69108572;4.077.904;-7.395.205;150;1;0;;;1;0;;;;;;;
21446922;11452850;4.071.171;-7.395.896;70;2;3;15/05/2018;0.15;1;0;;;;;;;
21447197;59405516;4.077.296;-7.395.594;75;3;11;20/04/2019;0.82;2;62;;;;;;;
21448949;10456843;4.066.719;-7.393.913;109;2;22;18/06/2019;1.17;1;1;;;;;;;
21449107;155647922;4.064.766;-7.395.888;65;3;74;30/06/2019;3.59;1;66;;;;;;;
21449446;33106693;4.082.167;-7.395.006;210;5;2;11/08/2018;0.11;3;88;;;;;;;
21450176;121809482;4.075.089;-739.706;145;1;25;18/01/2019;1.27;2;0;;;;;;;
21450408;55858529;4.068.444;-7.393.804;40;2;101;01/07/2019;4.89;3;8;;;;;;;
21450636;21341524;4.079.104;-7.394.144;180;2;3;16/06/2018;0.16;1;41;;;;;;;
21450672;155691570;4.076.555;-7.387.232;40;1;76;22/09/2018;3.68;5;0;;;;;;;
21450693;13010274;4.083.433;-7.394.304;75;1;0;;;1;0;;;;;;;
21451138;154128335;4.069.938;-7.381.304;40;1;119;08/07/2019;5.8;4;229;;;;;;;
21452348;7390361;4.074.184;-7.399.877;128;6;6;13/01/2018;0.3;1;0;;;;;;;
21452670;3917130;4.083.089;-7.394.541;36;1;0;;;1;0;;;;;;;
21455957;3000089;406.918;-7.395.884;85;8;16;25/06/2019;0.81;1;6;;;;;;;
21457703;6945444;4.080.111;-7.395.221;173;2;62;23/06/2019;3.44;1;92;;;;;;;
21457933;1285768;4.072.168;-7.394.336;150;10;2;08/12/2018;0.11;1;41;;;;;;;
21457989;2350011;4.068.499;-739.616;200;10;5;02/01/2019;0.24;1;0;;;;;;;
21458689;155791040;4.071.195;-7.374.172;98;1;64;17/06/2019;3.45;1;356;;;;;;;
21458865;62888101;4.067.634;-7.400.293;69;1;32;20/06/2019;1.73;1;86;;;;;;;
21458972;45697749;4.068.589;-7.395.516;142;6;4;01/06/2018;0.2;2;0;;;;;;;
21460249;8687478;4.082.523;-7.395.357;180;5;1;02/01/2018;0.05;1;0;;;;;;;
21460319;3249409;4.071.072;-7.396.498;150;4;45;08/06/2019;2.18;1;13;;;;;;;
21460444;155810605;4.079.109;-7.394.915;100;2;83;21/06/2019;4.08;2;40;;;;;;;
21460970;10525934;4.067.585;-7.399.653;125;2;13;12/09/2018;0.64;1;0;;;;;;;
21461540;9427815;4.071.975;-7.394.279;175;2;1;01/01/2018;0.05;1;0;;;;;;;
21461615;145285876;4.071.523;-7.396.245;66;2;3;10/12/2017;0.15;2;0;;;;;;;
21461874;13878635;4.076.636;-7.399.334;150;1;9;26/05/2019;0.44;2;88;;;;;;;
21461901;916804;4.081.953;-7.394.717;79;2;83;01/07/2019;4.14;1;26;;;;;;;
21462212;145285876;4.071.536;-7.396.358;66;2;1;02/11/2017;0.05;2;0;;;;;;;
21462551;24020292;4.070.121;-7.391.986;85;1;89;05/07/2019;4.35;4;58;;;;;;;
21462783;5057804;4.080.605;-7.396.496;125;3;16;01/07/2019;0.79;1;25;;;;;;;
21463041;112176279;4.070.154;-7.392.297;89;2;0;;;1;0;;;;;;;
21467409;155885449;4.067.643;-7.397.824;105;7;7;07/01/2019;0.36;1;0;;;;;;;
21467493;739592;4.071.563;-7.395.815;120;4;0;;;1;0;;;;;;;
21468762;61696564;4.072.849;-7.399.987;56;35;1;26/10/2017;0.05;2;0;;;;;;;
21469568;115228513;4.080.272;-7.396.629;129;1;83;09/06/2019;4;2;365;;;;;;;
21469886;1358567;4.074.387;-7.399.766;180;3;6;19/05/2019;0.42;1;20;;;;;;;
21470099;3038856;407.141;-7.396.163;35;1;0;;;3;0;;;;;;;
21471116;16301391;4.074.557;-7.398.216;130;1;9;27/12/2017;0.44;1;0;;;;;;;
21471517;155923396;4.070.067;-7.392.752;35;2;22;24/06/2019;1.89;3;29;;;;;;;
21471540;155923396;4.070.031;-7.392.848;25;2;35;30/04/2019;1.8;3;3;;;;;;;
21472026;17592183;4.076.241;-7.396.134;150;5;1;18/11/2017;0.05;1;0;;;;;;;
21472364;92183983;4.072.865;-7.395.937;120;5;17;23/05/2019;0.83;1;0;;;;;;;
21472882;14278133;4.071.766;-7.394.937;60;2;7;15/10/2018;0.34;3;0;;;;;;;
21473096;114975592;4.066.668;-7.376.417;90;1;2;05/03/2019;0.14;4;84;;;;;;;
21473222;2823757;4.071.719;-7.395.427;109;2;4;09/12/2018;0.36;1;0;;;;;;;
21473314;31154454;4.074.155;-7.398.235;70;1;119;23/06/2019;5.78;2;3;;;;;;;
21473601;15894157;4.073.073;-7.398.601;145;3;27;26/05/2019;1.33;1;7;;;;;;;
21473648;155944475;4.071.844;-7.400.901;200;1;0;;;1;0;;;;;;;
21473761;51547093;4.072.035;-7.398.542;225;4;1;20/12/2017;0.05;2;0;;;;;;;
21474497;2628354;4.078.025;-7.397.585;200;30;5;11/02/2018;0.25;1;0;;;;;;;
21474832;18996093;4.075.612;-7.372.954;40;1;9;18/05/2019;0.49;5;252;;;;;;;
21474885;2015914;4.068.818;-7.391.519;75;3;2;30/06/2019;1.2;8;365;;;;;;;
21475999;117365574;407.497;-7.399.515;85;1;113;22/06/2019;5.5;5;292;;;;;;;
21476123;6243641;4.070.223;-7.398.971;145;2;1;31/10/2017;0.05;1;0;;;;;;;
21476604;12216173;4.080.543;-7.395.739;150;1;21;21/06/2019;1.14;1;2;;;;;;;
21477282;6357428;4.067.592;-7.394.792;100;2;3;31/12/2017;0.15;1;0;;;;;;;
21477403;16445934;4.074.622;-7.394.055;100;4;2;30/09/2018;0.19;1;0;;;;;;;
21477816;155990761;4.069.059;-7.391.805;42;2;35;22/07/2018;1.69;1;0;;;;;;;
21481778;1607289;4.077.196;-7.395.454;299;2;1;31/12/2017;0.05;1;0;;;;;;;
21483653;66234873;4.069.657;-7.394.235;50;5;62;23/06/2019;3.58;1;12;;;;;;;
21483857;22541573;4.076.369;-7.396.122;200;30;1;22/04/2018;0.07;87;364;;;;;;;
21484161;156047478;4.080.639;-7.394.829;105;30;5;02/06/2019;0.28;2;195;;;;;;;
21485026;134419840;4.069.242;-7.390.441;60;30;5;06/06/2019;0.24;1;141;;;;;;;
21485174;156060717;4.081.535;-7.394.713;175;3;33;23/05/2019;1.61;1;1;;;;;;;
21485695;156066689;4.082.276;-7.392.682;114;2;79;01/07/2019;3.88;1;283;;;;;;;
21485867;156068349;4.065.732;-7.390.666;62;2;0;;;1;0;;;;;;;
21486004;67072838;4.074.703;-7.398.738;160;4;48;08/06/2019;2.44;1;327;;;;;;;
21486201;16572580;4.070.907;-739.495;184;2;1;25/10/2017;0.05;2;0;;;;;;;
21486579;142053;4.076.565;-7.398.554;299;2;37;18/02/2019;1.8;5;188;;;;;;;
21487004;87236554;4.073.352;-7.398.777;103;1;39;07/08/2018;2;1;0;;;;;;;
21487220;156081840;4.076.767;-7.395.609;225;2;7;06/05/2019;0.37;1;0;;;;;;;
21488093;128142697;4.076.719;-7.396.973;750;4;0;;;2;0;;;;;;;
21489266;154741428;4.082.056;-7.395.338;249;3;3;11/08/2018;0.21;1;0;;;;;;;
21489407;152622375;4.066.372;-7.388.285;75;2;27;24/06/2019;1.42;2;151;;;;;;;
21489753;26138840;4.074.689;-739.781;175;2;1;25/10/2017;0.05;1;0;;;;;;;
21490120;18218495;4.071.227;-7.393.618;58;2;11;19/05/2019;0.73;1;88;;;;;;;
21490301;105340458;4.072.077;-7.398.923;250;5;8;15/03/2019;0.43;1;0;;;;;;;
21490751;26749889;4.071.601;-7.399.056;110;5;4;27/03/2018;0.19;1;0;;;;;;;
21490787;56391145;4.072.468;-739.523;150;3;0;;;2;0;;;;;;;
21490894;56411266;4.068.994;-7.395.908;60;3;0;;;1;0;;;;;;;
21491135;19708200;4.063.895;-7.391.606;65;3;65;20/06/2019;3.19;3;305;;;;;;;
21491460;66807235;4.082.251;-7.391.125;60;3;0;;;1;90;;;;;;;
21496794;2230419;4.066.308;-739.482;80;1;27;05/07/2019;1.66;1;0;;;;;;;
21497189;156175292;406.847;-7.392.904;25;1;4;26/09/2018;0.19;1;34;;;;;;;
21498344;51729061;4.069.147;-7.395.572;150;3;17;25/06/2019;1.45;1;0;;;;;;;
21499536;8132596;4.078.858;-7.397.462;170;3;34;01/04/2018;1.66;1;0;;;;;;;
21499719;138235784;407.081;-7.385.206;70;1;29;03/06/2019;1.47;2;225;;;;;;;
21500449;156042211;4.064.963;-7.389.817;65;4;8;17/02/2018;0.39;4;37;;;;;;;
21501184;99202586;4.063.118;-7.412.866;55;2;4;06/10/2018;0.2;5;355;;;;;;;
21501295;156214681;4.072.036;-7.399.633;550;4;87;23/06/2019;4.22;1;295;;;;;;;
21501507;156216145;4.071.018;-7.401.325;215;2;0;;;1;0;;;;;;;
21501622;975030;4.067.664;-7.391.163;90;3;36;01/07/2019;1.83;1;253;;;;;;;
21502547;156225107;4.068.021;-7.374.167;110;1;45;30/06/2019;2.24;1;170;;;;;;;
21502902;156231243;406.338;-7.403.162;30;3;0;;;1;0;;;;;;;
21503589;50332029;4.082.621;-7.394.549;95;1;139;29/06/2019;6.9;1;41;;;;;;;
21503830;310296;4.066.376;-7.394.643;35;1;45;23/06/2019;2.42;2;52;;;;;;;
21504381;155977656;4.071.711;-738.347;70;1;34;24/06/2019;1.67;1;93;;;;;;;
21504532;156246842;4.076.254;-7.398.812;150;3;54;22/06/2019;2.67;3;24;;;;;;;
21504803;156249849;4.071.873;-7.395.535;80;2;18;19/05/2019;0.88;1;12;;;;;;;
21504818;39142433;4.074.484;-739.789;160;1;12;21/01/2018;0.59;1;0;;;;;;;
21504961;102228163;4.067.831;-7.400.186;90;6;0;;;3;0;;;;;;;
21505197;3900540;407.008;-7.399.385;196;1;39;07/07/2019;2;1;96;;;;;;;
21505275;42999896;4.068.903;-7.393.192;62;1;8;15/04/2018;0.39;1;0;;;;;;;
21505666;156259857;40.68;-7.390.447;36;2;70;12/06/2019;3.43;3;326;;;;;;;
21512039;16255906;4.070.507;-74.009;143;2;3;08/02/2018;0.15;1;0;;;;;;;
21512337;150687748;407.661;-7.398.843;120;2;3;30/06/2019;1.14;1;0;;;;;;;
21512357;3424386;4.068.111;-7.397.994;129;3;7;10/04/2019;0.38;1;12;;;;;;;
21512977;26804769;4.069.881;-7.391.278;32;1;3;20/11/2017;0.15;1;0;;;;;;;
21513143;70035028;4.070.341;-7.389.624;48;2;39;28/06/2019;1.91;1;231;;;;;;;
21513332;6459610;4.074.819;-7.397.642;150;2;61;23/06/2019;2.95;1;26;;;;;;;
21514099;10972769;407.251;-7.400.775;250;2;5;05/08/2018;0.26;1;0;;;;;;;
21514294;156332912;4.072.052;-7.398.347;70;2;1;05/11/2017;0.05;1;0;;;;;;;
21514623;16501606;4.069.471;-7.396.633;100;21;15;06/06/2019;0.97;1;89;;;;;;;
21515092;102599996;4.070.707;-7.391.455;40;30;6;02/05/2018;0.29;1;0;;;;;;;
21515431;48053679;407.141;-7.399.157;110;2;34;22/06/2019;1.73;1;15;;;;;;;
21516275;156352453;4.076.667;-739.587;200;2;41;23/06/2019;2.06;1;158;;;;;;;
21516411;6374043;4.074.379;-7.399.918;250;2;8;02/12/2018;0.41;1;253;;;;;;;
21516443;112966930;4.071.218;-7.396.268;60;2;2;08/11/2017;0.1;1;0;;;;;;;
21516649;3404840;406.739;-739.535;60;2;2;07/11/2017;0.1;1;0;;;;;;;
21517530;136214003;4.064.591;-7.408.399;125;1;108;06/07/2019;5.41;1;319;;;;;;;
21517564;15088853;4.077.511;-7.391.992;85;1;82;03/07/2019;6.03;1;46;;;;;;;
21518777;2424168;4.071.167;-7.395.785;140;3;2;18/11/2017;0.1;1;0;;;;;;;
21519958;85370670;408.236;-739.516;67;1;27;29/05/2019;1.66;1;160;;;;;;;
21520497;156396144;4.082.995;-7.390.342;50;1;0;;;1;0;;;;;;;
21524324;33910461;4.076.391;-7.398.238;300;3;0;;;1;0;;;;;;;
21524489;154239561;4.071.152;-7.395.787;75;2;6;24/03/2019;0.3;2;307;;;;;;;
21524671;1196023;407.088;-7.391.387;140;3;54;25/06/2019;2.82;1;230;;;;;;;
21524675;134516;4.071.341;-7.396.556;165;3;32;24/06/2019;1.63;1;10;;;;;;;
21526187;118137788;4.072.986;-7.400.465;100;2;3;16/11/2017;0.15;1;0;;;;;;;
21527378;156436372;4.071.549;-7.394.973;100;30;2;09/12/2018;0.15;4;332;;;;;;;
21527485;79105834;407.539;-7.393.419;55;1;64;15/06/2019;3.21;9;285;;;;;;;
21527655;156436372;407.163;-7.395.087;100;30;4;08/09/2018;0.2;4;323;;;;;;;
21528329;25553833;4.075.766;-7.392.738;108;4;11;03/09/2018;0.56;1;0;;;;;;;
21528682;13917921;406.985;-7.393.384;42;2;13;14/04/2019;0.65;2;365;;;;;;;
21528920;14700562;4.065.182;-7.395.804;39;7;0;;;1;0;;;;;;;
21529148;5887081;4.069.095;-7.395.338;100;7;2;21/06/2019;1.5;2;189;;;;;;;
21529679;5540379;4.070.393;-7.392.377;95;2;62;30/06/2019;3.08;1;34;;;;;;;
21530044;7114486;4.073.625;-7.398.597;140;2;20;07/05/2019;0.99;1;29;;;;;;;
21530389;1880807;4.073.279;-7.395.426;110;6;5;15/07/2018;0.24;1;0;;;;;;;
21530562;154088360;4.075.331;-7.393.907;300;4;65;01/07/2019;3.27;2;221;;;;;;;
21531023;156490310;406.697;-7.388.407;70;1;56;01/07/2019;4.41;1;64;;;;;;;
21531318;150835318;4.076.573;-7.382.822;85;1;12;22/06/2019;0.74;1;171;;;;;;;
21535750;156535560;4.064.116;-7.395.991;55;2;70;24/06/2019;3.64;1;5;;;;;;;
21535963;41123114;4.076.163;-7.398.023;949;2;7;01/01/2019;0.36;1;8;;;;;;;
21536775;108157026;4.071.564;-7.395.821;120;2;0;;;1;0;;;;;;;
21537886;12678346;4.072.552;-7.395.108;45;7;0;;;1;0;;;;;;;
21538855;1825159;407.574;-7.393.011;125;3;54;30/06/2019;2.9;1;83;;;;;;;
21539105;104450469;4.072.394;-7.399.656;80;3;2;11/06/2018;0.11;2;0;;;;;;;
21539835;156571787;4.074.607;-7.398.547;300;2;1;31/10/2017;0.05;1;0;;;;;;;
21540035;110553561;4.085.561;-7.393.306;99;2;12;21/06/2019;0.61;1;0;;;;;;;
21540062;139879568;407.647;-7.393.914;71;1;63;22/06/2019;3.19;6;360;;;;;;;
21540314;156585195;4.062.052;-7.391.145;95;2;41;27/08/2018;2.04;2;4;;;;;;;
21540496;156587568;4.076.129;-7.392.009;123;1;56;14/06/2019;2.73;1;126;;;;;;;
21540737;133004690;4.068.709;-7.394.147;80;2;70;04/07/2019;3.52;2;248;;;;;;;
21541423;16514175;4.074.763;-7.388.468;95;2;46;21/06/2019;2.29;5;168;;;;;;;
21541783;156600754;4.082.245;-7.390.875;110;2;19;16/12/2018;0.97;1;0;;;;;;;
21546050;3749848;4.076.654;-7.393.508;90;6;0;;;1;0;;;;;;;
21546425;37149695;4.069.119;-7.394.339;100;3;1;02/01/2018;0.05;1;0;;;;;;;
21547318;42421006;4.084.859;-73.942;75;1;3;01/07/2019;0.45;2;56;;;;;;;
21547791;88001494;4.066.389;-7.393.736;150;2;16;11/06/2019;0.87;3;66;;;;;;;
21548054;15508421;4.072.834;-7.397.907;400;30;0;;;1;119;;;;;;;
21548325;69054780;4.062.245;-7.402.958;55;7;3;02/04/2018;0.15;1;0;;;;;;;
21548449;4446647;406.452;-7.395.958;120;5;1;10/11/2017;0.05;1;0;;;;;;;
21549450;156676400;4.073.054;-740.013;165;3;14;02/01/2019;0.69;1;0;;;;;;;
21549541;1745206;4.066.598;-7.395.427;150;2;10;17/03/2019;0.53;1;0;;;;;;;
21549554;48183551;4.074.403;-7.388.167;58;6;50;07/07/2019;2.56;5;257;;;;;;;
21549636;605589;4.071.547;-7.394.346;150;10;1;29/05/2019;0.73;1;160;;;;;;;
21549850;49496312;4.066.993;-7.398.137;60;3;22;21/04/2019;1.09;1;6;;;;;;;
21549879;4939914;4.071.807;-739.545;250;30;3;02/06/2018;0.15;1;0;;;;;;;
21549898;6420489;4.077.845;-7.398.198;315;4;16;31/05/2019;0.84;1;7;;;;;;;
21550105;29021587;4.080.967;-7.395.781;75;3;0;;;1;0;;;;;;;
21550242;1913749;4.071.259;-7.394.189;125;4;11;24/06/2019;0.55;1;11;;;;;;;
21550302;156684502;406.611;-737.683;80;1;403;06/07/2019;19.75;3;26;;;;;;;
21550437;104812805;4.059.746;-7.408.406;32;4;26;19/05/2019;1.33;8;315;;;;;;;
21550717;7229833;4.063.178;-7.397.128;32;1;0;;;1;0;;;;;;;
21550720;91747804;4.080.169;-7.395.154;80;3;33;10/06/2019;1.64;1;39;;;;;;;
21550808;45466335;4.082.148;-739.366;69;1;67;14/06/2019;3.47;2;28;;;;;;;
21550933;70844761;407.237;-7.399.454;200;5;7;30/12/2018;0.36;1;1;;;;;;;
21551617;156699963;4.077.538;-7.397.743;350;1;11;22/05/2019;0.54;1;80;;;;;;;
21551787;48087870;4.079.741;-739.697;150;2;27;09/06/2019;1.33;1;63;;;;;;;
21551817;83585937;406.717;-7.391.745;50;2;35;28/06/2019;1.8;2;174;;;;;;;
21558111;13400096;406.777;-7.394.251;48;45;3;04/08/2018;0.15;3;0;;;;;;;
21558144;23425862;4.069.169;-7.395.893;49;1;0;;;2;0;;;;;;;
21558456;;;;;;;;;;;;;;;;;
Nearby UN;156758470;4.074.567;-7.397.578;150;3;17;22/05/2019;1.17;1;14;;;;;;;
21559273;132619769;4.075.744;-7.399.438;230;2;21;22/06/2019;1.09;1;120;;;;;;;
21559636;2212344;40.712;-7.395.766;90;4;11;01/01/2019;0.55;3;117;;;;;;;
21560584;3949502;4.072.728;-7.398.865;75;14;13;07/08/2018;0.65;1;27;;;;;;;
21561860;143696286;4.067.929;-738.847;89;1;23;16/05/2019;1.14;1;74;;;;;;;
21561964;15145474;4.068.146;-7.384.726;150;4;38;19/06/2019;2.66;4;51;;;;;;;
21562024;14163033;4.068.814;-7.397.108;200;2;0;;;1;0;;;;;;;
21562307;155818580;4.077.219;-7.390.269;65;2;71;05/07/2019;3.46;1;60;;;;;;;
21562330;5754627;4.067.254;-7.395.541;94;1;9;01/11/2018;0.46;1;0;;;;;;;
21562548;6441887;406.906;-7.393.398;95;7;1;31/12/2017;0.05;2;0;;;;;;;
21563750;3532263;4.069.723;-7.392.244;159;2;44;24/06/2019;2.15;4;352;;;;;;;
21563815;2179149;40.681;-7.392.894;150;4;3;23/10/2018;0.16;1;0;;;;;;;
21564252;3532263;4.069.809;-7.392.244;159;2;51;19/06/2019;2.49;4;357;;;;;;;
21564493;143405573;4.083.294;-7.394.218;80;2;1;19/11/2017;0.05;1;0;;;;;;;
21564547;10457196;4.071.932;-7.399.522;190;31;1;12/04/2018;0.07;11;61;;;;;;;
21564596;3053519;4.079.697;-7.393.757;70;4;0;;;1;0;;;;;;;
21564599;39362787;4.068.631;-7.399.763;59;7;33;07/10/2018;1.67;1;0;;;;;;;
21564694;10457196;407.192;-739.965;190;30;4;21/11/2018;0.22;11;328;;;;;;;
21564733;73856823;4.069.258;-7.394.063;200;3;4;01/05/2019;0.34;1;0;;;;;;;
21565383;153410151;407.674;-7.392.656;69;1;129;07/07/2019;6.29;1;349;;;;;;;
21565540;30284592;4.071.078;-7.394.666;70;1;1;08/11/2017;0.05;1;0;;;;;;;
21565682;42133913;4.072.856;-7.400.097;170;3;8;25/03/2018;0.41;1;0;;;;;;;
21566103;61391963;4.076.132;-7.399.298;133;30;2;20/12/2018;0.11;91;4;;;;;;;
21566311;85431106;4.070.883;-7.394.242;60;1;21;20/07/2018;1.46;1;0;;;;;;;
21566845;134946389;4.068.549;-739.387;50;2;15;04/07/2019;0.75;5;4;;;;;;;
21566887;6271042;4.069.659;-7.381.435;90;2;54;07/07/2019;2.69;1;283;;;;;;;
21566909;4058709;4.067.497;-7.397.913;235;5;41;27/06/2019;2.22;2;219;;;;;;;
21567303;1772076;4.077.316;-7.396.237;59;1;7;23/09/2018;0.34;1;0;;;;;;;
21568069;46723798;407.255;-7.394.428;100;2;13;10/06/2019;0.66;1;1;;;;;;;
21568187;131476075;4.068.741;-7.391.138;51;1;19;02/06/2019;0.94;8;175;;;;;;;
21568341;156843123;4.073.858;-7.380.809;65;2;4;07/10/2018;0.28;1;364;;;;;;;
21568479;536745;4.071.846;-7.394.489;95;3;6;22/04/2018;0.3;3;0;;;;;;;
21568652;152089883;4.068.918;-7.384.262;50;7;1;02/01/2018;0.05;1;363;;;;;;;
21568943;156246842;407.614;-7.398.682;68;3;9;01/08/2018;0.45;3;0;;;;;;;
21569763;3075854;4.064.046;-7.401.337;35;3;3;07/09/2018;0.16;1;0;;;;;;;
21570741;67974923;4.086.406;-7.391.971;110;4;15;11/03/2019;0.77;1;19;;;;;;;
21577066;8628781;4.071.075;-7.395.935;70;1;1;20/04/2018;0.07;1;0;;;;;;;
21577526;84491220;4.065.021;-7.396.293;65;2;13;29/04/2019;0.66;1;310;;;;;;;
21577679;32230738;4.078.737;-7.397.293;145;3;75;25/06/2019;3.73;1;110;;;;;;;
21577773;154965091;4.076.914;-7.398.757;125;2;61;17/05/2019;3.02;4;95;;;;;;;
21577856;141933;4.067.023;-7.398.311;250;1;48;01/07/2019;2.38;1;2;;;;;;;
21578157;156921633;4.074.128;-7.398.069;275;2;93;18/06/2019;4.61;1;66;;;;;;;
21578513;88780960;406.777;-7.392.176;31;7;1;12/12/2017;0.05;1;0;;;;;;;
21578592;154965091;4.076.945;-7.398.798;125;2;48;22/06/2019;2.36;4;74;;;;;;;
21579960;9956828;4.076.168;-7.391.976;55;3;2;16/12/2017;0.1;1;0;;;;;;;
21580765;156592177;4.068.315;-7.391.283;32;1;0;;;1;0;;;;;;;
21581375;45874239;4.068.081;-7.397.865;65;1;0;;;1;0;;;;;;;
21581457;1406432;4.067.502;-7.396.447;75;3;38;01/07/2019;1.88;2;66;;;;;;;
21581545;156948703;4.076.876;-7.387.245;65;1;191;21/06/2019;9.41;6;336;;;;;;;
21581879;152532170;4.064.105;-7.391.369;84;2;91;26/06/2019;4.51;1;224;;;;;;;
21582010;17947250;4.078.704;-7.394.209;90;1;20;27/04/2019;1;2;0;;;;;;;
21582170;36293942;4.066.394;-7.398.298;150;2;2;02/01/2018;0.1;1;0;;;;;;;
21583199;37750296;4.079.474;-7.394.932;185;1;81;22/06/2019;3.98;1;65;;;;;;;
21583472;1414616;4.068.594;-7.394.967;47;5;10;27/04/2018;0.49;1;0;;;;;;;
21584047;42783238;4.079.281;-7.395.192;85;1;92;19/10/2018;4.52;2;0;;;;;;;
21586883;156994927;4.076.219;-739.237;60;1;2;06/04/2018;0.12;1;0;;;;;;;
21587326;113805886;4.077.736;-7.395.156;200;31;2;22/02/2019;0.29;33;325;;;;;;;
21587838;113805886;4.077.768;-7.394.998;160;31;2;28/12/2018;0.19;33;324;;;;;;;
21588023;134946389;4.068.471;-7.393.885;50;2;12;21/06/2019;0.61;5;10;;;;;;;
21588805;37880566;4.071.209;-739.634;107;4;17;11/03/2019;0.85;1;9;;;;;;;
21589646;104775467;4.072.549;-7.399.198;120;2;0;;;1;0;;;;;;;
21589780;114811999;4.068.969;-7.395.195;150;2;21;15/06/2019;1.38;1;48;;;;;;;
21589992;3309100;4.070.443;-7.393.039;65;2;71;26/06/2019;3.65;1;249;;;;;;;
21590125;80227295;406.723;-7.399.214;40;7;1;09/01/2018;0.05;1;0;;;;;;;
21591672;54966810;4.070.361;-739.255;52;1;2;15/11/2017;0.1;1;0;;;;;;;
21591942;102758330;4.071.432;-739.497;358;3;57;23/06/2019;2.89;1;182;;;;;;;
